Region;Year;Month;Mean Mesozooplankton abundance #m^3;mean CCS mm
A6;1984;11;1.787878788;2.7
A6;1984;12;;
A6;1985;1;;
A6;1985;2;;
A6;1985;3;1.222222222;2.7
A6;1985;4;;
A6;1985;5;;
A6;1985;6;70.2;2.496
A6;1985;7;37.12121212;2.555555556
A6;1985;8;2;
A6;1985;9;160.7692308;1.657777778
A6;1985;10;25.33333333;1.71
A6;1985;11;0.533333333;2.7
A6;1985;12;;
A6;1986;1;;
A6;1986;2;;
A6;1986;3;11.27777778;2.7
A6;1986;4;6.375;2.7
A6;1986;5;178.037037;1.87125
A6;1986;6;50.61111111;3.6525
A6;1986;7;275.6222222;1.600909091
A6;1986;8;29.33333333;2.175
A6;1986;9;37.66666667;1.125
A6;1986;10;38;2.216666667
A6;1986;11;;
A6;1986;12;;
A6;1987;1;;
A6;1987;2;;
A6;1987;3;;
A6;1987;4;;
A6;1987;5;;
A6;1987;6;125;2.7
A6;1987;7;;
A6;1987;8;;
A6;1987;9;20.83333333;2.535
A6;1987;10;;
A6;1987;11;0.666666667;4.85
A6;1987;12;7.888888889;1.795
A6;1988;1;15.33333333;1.805
A6;1988;2;0.666666667;
A6;1988;3;0.333333333;2.7
A6;1988;4;6;2.66
A6;1988;5;;
A6;1988;6;41.83333333;1.935
A6;1988;7;;
A6;1988;8;;
A6;1988;9;;
A6;1988;10;;
A6;1988;11;;
A6;1988;12;;
A6;1989;1;;
A6;1989;2;;
A6;1989;3;0;
A6;1989;4;0;
A6;1989;5;;
A6;1989;6;1683.666667;2.7
A6;1989;7;;
A6;1989;8;;
A6;1989;9;;
A6;1989;10;;
A6;1989;11;1;4.1
A6;1989;12;0.666666667;
A6;1990;1;;
A6;1990;2;0.333333333;
A6;1990;3;;
A6;1990;4;6;2.7
A6;1990;5;;
A6;1990;6;;
A6;1990;7;;
A6;1990;8;;
A6;1990;9;;
A6;1990;10;0;
A6;1990;11;;
A6;1990;12;;
A6;1991;1;2.666666667;2.7
A6;1991;2;;
A6;1991;3;0.333333333;2.7
A6;1991;4;;
A6;1991;5;54.88888889;1.958
A6;1991;6;;
A6;1991;7;;
A6;1991;8;248.2666667;2.602
A6;1991;9;;
A6;1991;10;61.83333333;2.1125
A6;1991;11;;
A6;1991;12;;
A6;1992;1;6.333333333;2.94
A6;1992;2;2.666666667;2.7
A6;1992;3;;
A6;1992;4;;
A6;1992;5;;
A6;1992;6;;
A6;1992;7;;
A6;1992;8;134.1111111;1.593333333
A6;1992;9;10.33333333;3.78
A6;1992;10;9.333333333;2.93
A6;1992;11;6.222222222;2.7
A6;1992;12;;
A6;1993;1;;
A6;1993;2;0.25;2.7
A6;1993;3;2;2.7
A6;1993;4;;
A6;1993;5;5.666666667;2.7
A6;1993;6;;
A6;1993;7;45.66666667;2.7
A6;1993;8;6.533333333;3.3225
A6;1993;9;;
A6;1993;10;3.333333333;3.77
A6;1993;11;3.533333333;2.7
A6;1993;12;0.333333333;
A6;1994;1;0;
A6;1994;2;0.333333333;2.68
A6;1994;3;7.666666667;2.7
A6;1994;4;6.666666667;2.7
A6;1994;5;29.44444444;2.7
A6;1994;6;133.0833333;2.715
A6;1994;7;;
A6;1994;8;516.6666667;1.676666667
A6;1994;9;92.08333333;2.65
A6;1994;10;;
A6;1994;11;17.33333333;2.7
A6;1994;12;;
A6;1995;1;3.333333333;2.7
A6;1995;2;1.333333333;2.7
A6;1995;3;12.16666667;2.7
A6;1995;4;26.88888889;2.69
A6;1995;5;40.16666667;2.7
A6;1995;6;153.6666667;2.85
A6;1995;7;8;2.1
A6;1995;8;0.222222222;2.7
A6;1995;9;25.66666667;4.04
A6;1995;10;44.11111111;3.266666667
A6;1995;11;1.333333333;4.13
A6;1995;12;14.22222222;2.756666667
A6;1996;1;0;
A6;1996;2;;
A6;1996;3;8.111111111;2.876666667
A6;1996;4;18.44444444;2.7
A6;1996;5;;
A6;1996;6;312.1666667;2.7
A6;1996;7;;
A6;1996;8;;
A6;1996;9;1;2.7
A6;1996;10;8.333333333;3.73
A6;1996;11;;
A6;1996;12;0.833333333;2.56
A6;1997;1;;
A6;1997;2;0;
A6;1997;3;1.5;2.7
A6;1997;4;;
A6;1997;5;41.5;2.03
A6;1997;6;;
A6;1997;7;423;1.12
A6;1997;8;14.33333333;3.936666667
A6;1997;9;6;2.7
A6;1997;10;20.75;2.3075
A6;1997;11;5.083333333;2.956666667
A6;1997;12;0.333333333;
A6;1998;1;;
A6;1998;2;0.333333333;2.7
A6;1998;3;0;
A6;1998;4;0.666666667;2.7
A6;1998;5;;
A6;1998;6;;
A6;1998;7;66.75;0.7
A6;1998;8;69.83333333;1.83
A6;1998;9;21.16666667;2.61
A6;1998;10;54;1.03
A6;1998;11;10.20833333;1.986
A6;1998;12;;
A6;1999;1;0.416666667;2.7
A6;1999;2;5.555555556;0.68
A6;1999;3;27.23809524;2.667142857
A6;1999;4;87.44444444;2.18
A6;1999;5;120.5;2.4025
A6;1999;6;16.83333333;0.68
A6;1999;7;;
A6;1999;8;13.33333333;2.7
A6;1999;9;;
A6;1999;10;;
A6;1999;11;3.666666667;2.7
A6;1999;12;;
A6;2000;1;;
A6;2000;2;;
A6;2000;3;5.666666667;2.7
A6;2000;4;2;2.7
A6;2000;5;;
A6;2000;6;;
A6;2000;7;12.33333333;3.155
A6;2000;8;142.8333333;2.795
A6;2000;9;;
A6;2000;10;6;4.85
A6;2000;11;8.133333333;1.39
A6;2000;12;0;
A6;2001;1;0;
A6;2001;2;10.66666667;2.7
A6;2001;3;;
A6;2001;4;21.16666667;2.7
A6;2001;5;;
A6;2001;6;;
A6;2001;7;;
A6;2001;8;68;1.17
A6;2001;9;86.5;4.315
A6;2001;10;51.58333333;2.0175
A6;2001;11;10.33333333;3.66
A6;2001;12;;
A6;2002;1;0.666666667;2.59
A6;2002;2;;
A6;2002;3;2.333333333;2.62
A6;2002;4;;
A6;2002;5;284.5;2.7
A6;2002;6;;
A6;2002;7;;
A6;2002;8;16.66666667;0.68
A6;2002;9;;
A6;2002;10;;
A6;2002;11;26.5;2.16
A6;2002;12;9.333333333;3.45
A6;2003;1;;
A6;2003;2;;
A6;2003;3;5.133333333;2.685
A6;2003;4;;
A6;2003;5;25;2.7
A6;2003;6;;
A6;2003;7;201;2.7
A6;2003;8;256;1.09
A6;2003;9;269.3333333;1.18
A6;2003;10;;
A6;2003;11;;
A6;2003;12;7.222222222;2.436666667
A6;2004;1;;
A6;2004;2;2.166666667;2.7
A6;2004;3;;
A6;2004;4;;
A6;2004;5;;
A6;2004;6;;
A6;2004;7;;
A6;2004;8;83.8;1.8625
A6;2004;9;53;2.7125
A6;2004;10;0.666666667;2.7
A6;2004;11;;
A6;2004;12;1.333333333;2.27
A6;2005;1;10.33333333;2.61
A6;2005;2;;
A6;2005;3;;
A6;2005;4;35.5;2.69
A6;2005;5;;
A6;2005;6;1567.333333;1.18
A6;2005;7;;
A6;2005;8;;
A6;2005;9;;
A6;2005;10;;
A6;2005;11;;
A6;2005;12;;
A6;2006;1;0;
A6;2006;2;;
A6;2006;3;0.5;2.7
A6;2006;4;;
A6;2006;5;;
A6;2006;6;137.3333333;2.725
A6;2006;7;1769.777778;2.126666667
A6;2006;8;;
A6;2006;9;;
A6;2006;10;1.666666667;4.13
A6;2006;11;;
A6;2006;12;;
A6;2007;1;;
A6;2007;2;7;2.66
A6;2007;3;;
A6;2007;4;;
A6;2007;5;;
A6;2007;6;;
A6;2007;7;;
A6;2007;8;50.33333333;
A6;2007;9;;
A6;2007;10;;
A6;2007;11;5.666666667;
A6;2007;12;;
A6;2008;1;;
A6;2008;2;0.333333333;2.485
A6;2008;3;;
A6;2008;4;;
A6;2008;5;;
A6;2008;6;845;2.593333333
A6;2008;7;1443.111111;2.093333333
A6;2008;8;181.6666667;2.7
A6;2008;9;2;3.325
A6;2008;10;16.80952381;3.025
A6;2008;11;11;2.146666667
A6;2008;12;30.33333333;1.305
A6;2009;1;0.333333333;
A6;2009;2;0;
A6;2009;3;;
A6;2009;4;;
A6;2009;5;61.83333333;1.96
A6;2009;6;;
A6;2009;7;716.8095238;2.124285714
A6;2009;8;;
A6;2009;9;6.777777778;2.7
A6;2009;10;0;
A6;2009;11;10.77777778;2.915
A6;2009;12;0.333333333;2.485
A6;2010;1;;
A6;2010;2;22.33333333;2.7
A6;2010;3;;
A6;2010;4;6.333333333;2.58
A6;2010;5;75.66666667;2.68
A6;2010;6;1153.444444;2.023333333
A6;2010;7;458.4;2.01
A6;2010;8;;
A6;2010;9;99.22222222;2.24
A6;2010;10;48.6;2.032
A6;2010;11;4;3.775
A6;2010;12;;
A6;2011;1;0;
A6;2011;2;;
A6;2011;3;;
A6;2011;4;;
A6;2011;5;961.5;2.1575
A6;2011;6;;
A6;2011;7;;
A6;2011;8;;
A6;2011;9;;
A6;2011;10;;
A6;2011;11;7.8;2.646
A6;2011;12;;
A8;1958;1;;
A8;1958;2;;
A8;1958;3;;
A8;1958;4;;
A8;1958;5;;
A8;1958;6;;
A8;1958;7;;
A8;1958;8;;
A8;1958;9;;
A8;1958;10;;
A8;1958;11;;
A8;1958;12;;
A8;1959;1;;
A8;1959;2;;
A8;1959;3;;
A8;1959;4;;
A8;1959;5;;
A8;1959;6;;
A8;1959;7;;
A8;1959;8;;
A8;1959;9;;
A8;1959;10;;
A8;1959;11;;
A8;1959;12;;
A8;1960;1;;
A8;1960;2;;
A8;1960;3;;
A8;1960;4;;
A8;1960;5;;
A8;1960;6;;
A8;1960;7;;
A8;1960;8;;
A8;1960;9;;
A8;1960;10;;
A8;1960;11;;
A8;1960;12;;
A8;1961;1;;
A8;1961;2;;
A8;1961;3;;
A8;1961;4;;
A8;1961;5;;
A8;1961;6;;
A8;1961;7;;
A8;1961;8;;
A8;1961;9;;
A8;1961;10;;
A8;1961;11;;
A8;1961;12;;
A8;1962;1;;
A8;1962;2;;
A8;1962;3;;
A8;1962;4;;
A8;1962;5;;
A8;1962;6;;
A8;1962;7;16.66666667;0.68
A8;1962;8;0;
A8;1962;9;0;
A8;1962;10;;
A8;1962;11;;
A8;1962;12;;
A8;1963;1;;
A8;1963;2;;
A8;1963;3;;
A8;1963;4;;
A8;1963;5;369.2962963;2.7
A8;1963;6;16.66666667;0.68
A8;1963;7;0;
A8;1963;8;;
A8;1963;9;;
A8;1963;10;;
A8;1963;11;;
A8;1963;12;;
A8;1964;1;;
A8;1964;2;;
A8;1964;3;0.888888889;2.7
A8;1964;4;;
A8;1964;5;;
A8;1964;6;;
A8;1964;7;16.88888889;0.68
A8;1964;8;21.61904762;0.68
A8;1964;9;19.33333333;0.72
A8;1964;10;;
A8;1964;11;;
A8;1964;12;;
A8;1965;1;;
A8;1965;2;;
A8;1965;3;;
A8;1965;4;;
A8;1965;5;;
A8;1965;6;185.3333333;0.68
A8;1965;7;;
A8;1965;8;;
A8;1965;9;;
A8;1965;10;;
A8;1965;11;;
A8;1965;12;;
A8;1966;1;;
A8;1966;2;;
A8;1966;3;;
A8;1966;4;;
A8;1966;5;198.8;1.523333333
A8;1966;6;31.47619048;
A8;1966;7;;
A8;1966;8;;
A8;1966;9;44.38596491;1.17
A8;1966;10;;
A8;1966;11;;
A8;1966;12;;
A8;1967;1;;
A8;1967;2;;
A8;1967;3;;
A8;1967;4;;
A8;1967;5;;
A8;1967;6;;
A8;1967;7;;
A8;1967;8;;
A8;1967;9;;
A8;1967;10;;
A8;1967;11;;
A8;1967;12;;
A8;1968;1;;
A8;1968;2;;
A8;1968;3;;
A8;1968;4;;
A8;1968;5;;
A8;1968;6;;
A8;1968;7;;
A8;1968;8;;
A8;1968;9;;
A8;1968;10;;
A8;1968;11;;
A8;1968;12;;
A8;1969;1;;
A8;1969;2;;
A8;1969;3;;
A8;1969;4;;
A8;1969;5;;
A8;1969;6;;
A8;1969;7;;
A8;1969;8;;
A8;1969;9;;
A8;1969;10;;
A8;1969;11;;
A8;1969;12;;
A8;1970;1;;
A8;1970;2;;
A8;1970;3;;
A8;1970;4;;
A8;1970;5;;
A8;1970;6;;
A8;1970;7;;
A8;1970;8;;
A8;1970;9;;
A8;1970;10;;
A8;1970;11;;
A8;1970;12;;
A8;1971;1;;
A8;1971;2;;
A8;1971;3;;
A8;1971;4;;
A8;1971;5;;
A8;1971;6;;
A8;1971;7;;
A8;1971;8;;
A8;1971;9;;
A8;1971;10;;
A8;1971;11;;
A8;1971;12;;
A8;1972;1;;
A8;1972;2;;
A8;1972;3;;
A8;1972;4;;
A8;1972;5;;
A8;1972;6;;
A8;1972;7;;
A8;1972;8;;
A8;1972;9;;
A8;1972;10;;
A8;1972;11;;
A8;1972;12;;
A8;1973;1;;
A8;1973;2;;
A8;1973;3;;
A8;1973;4;;
A8;1973;5;;
A8;1973;6;;
A8;1973;7;;
A8;1973;8;;
A8;1973;9;;
A8;1973;10;;
A8;1973;11;;
A8;1973;12;;
A8;1974;1;;
A8;1974;2;;
A8;1974;3;;
A8;1974;4;;
A8;1974;5;;
A8;1974;6;;
A8;1974;7;;
A8;1974;8;;
A8;1974;9;;
A8;1974;10;;
A8;1974;11;;
A8;1974;12;;
A8;1975;1;;
A8;1975;2;;
A8;1975;3;;
A8;1975;4;;
A8;1975;5;;
A8;1975;6;;
A8;1975;7;;
A8;1975;8;;
A8;1975;9;;
A8;1975;10;;
A8;1975;11;;
A8;1975;12;;
A8;1976;1;;
A8;1976;2;;
A8;1976;3;;
A8;1976;4;;
A8;1976;5;;
A8;1976;6;;
A8;1976;7;;
A8;1976;8;;
A8;1976;9;;
A8;1976;10;;
A8;1976;11;;
A8;1976;12;;
A8;1977;1;;
A8;1977;2;;
A8;1977;3;;
A8;1977;4;;
A8;1977;5;;
A8;1977;6;;
A8;1977;7;;
A8;1977;8;;
A8;1977;9;;
A8;1977;10;;
A8;1977;11;;
A8;1977;12;;
A8;1978;1;;
A8;1978;2;;
A8;1978;3;;
A8;1978;4;;
A8;1978;5;;
A8;1978;6;;
A8;1978;7;;
A8;1978;8;;
A8;1978;9;;
A8;1978;10;;
A8;1978;11;;
A8;1978;12;;
A8;1979;1;;
A8;1979;2;;
A8;1979;3;;
A8;1979;4;;
A8;1979;5;;
A8;1979;6;;
A8;1979;7;;
A8;1979;8;;
A8;1979;9;;
A8;1979;10;;
A8;1979;11;;
A8;1979;12;;
A8;1980;1;;
A8;1980;2;;
A8;1980;3;;
A8;1980;4;;
A8;1980;5;;
A8;1980;6;;
A8;1980;7;;
A8;1980;8;;
A8;1980;9;;
A8;1980;10;;
A8;1980;11;;
A8;1980;12;;
A8;1981;1;;
A8;1981;2;;
A8;1981;3;;
A8;1981;4;;
A8;1981;5;;
A8;1981;6;;
A8;1981;7;;
A8;1981;8;;
A8;1981;9;;
A8;1981;10;;
A8;1981;11;;
A8;1981;12;;
A8;1982;1;;
A8;1982;2;;
A8;1982;3;;
A8;1982;4;;
A8;1982;5;;
A8;1982;6;;
A8;1982;7;;
A8;1982;8;;
A8;1982;9;;
A8;1982;10;;
A8;1982;11;;
A8;1982;12;;
A8;1983;1;;
A8;1983;2;;
A8;1983;3;;
A8;1983;4;;
A8;1983;5;;
A8;1983;6;;
A8;1983;7;;
A8;1983;8;;
A8;1983;9;;
A8;1983;10;;
A8;1983;11;;
A8;1983;12;;
A8;1984;1;;
A8;1984;2;;
A8;1984;3;;
A8;1984;4;;
A8;1984;5;;
A8;1984;6;;
A8;1984;7;;
A8;1984;8;;
A8;1984;9;;
A8;1984;10;;
A8;1984;11;;
A8;1984;12;;
A8;1985;1;;
A8;1985;2;;
A8;1985;3;;
A8;1985;4;;
A8;1985;5;;
A8;1985;6;;
A8;1985;7;;
A8;1985;8;;
A8;1985;9;;
A8;1985;10;;
A8;1985;11;;
A8;1985;12;;
A8;1986;1;;
A8;1986;2;;
A8;1986;3;;
A8;1986;4;;
A8;1986;5;;
A8;1986;6;;
A8;1986;7;;
A8;1986;8;;
A8;1986;9;;
A8;1986;10;;
A8;1986;11;;
A8;1986;12;;
A8;1987;1;;
A8;1987;2;;
A8;1987;3;;
A8;1987;4;;
A8;1987;5;;
A8;1987;6;;
A8;1987;7;;
A8;1987;8;;
A8;1987;9;;
A8;1987;10;;
A8;1987;11;;
A8;1987;12;;
A8;1988;1;;
A8;1988;2;;
A8;1988;3;;
A8;1988;4;;
A8;1988;5;;
A8;1988;6;;
A8;1988;7;;
A8;1988;8;;
A8;1988;9;;
A8;1988;10;;
A8;1988;11;;
A8;1988;12;;
A8;1989;1;;
A8;1989;2;;
A8;1989;3;;
A8;1989;4;;
A8;1989;5;;
A8;1989;6;;
A8;1989;7;;
A8;1989;8;;
A8;1989;9;;
A8;1989;10;;
A8;1989;11;;
A8;1989;12;;
A8;1990;1;;
A8;1990;2;;
A8;1990;3;;
A8;1990;4;;
A8;1990;5;;
A8;1990;6;;
A8;1990;7;;
A8;1990;8;;
A8;1990;9;;
A8;1990;10;;
A8;1990;11;;
A8;1990;12;;
A8;1991;1;;
A8;1991;2;;
A8;1991;3;;
A8;1991;4;;
A8;1991;5;;
A8;1991;6;;
A8;1991;7;;
A8;1991;8;;
A8;1991;9;;
A8;1991;10;;
A8;1991;11;;
A8;1991;12;;
A8;1992;1;;
A8;1992;2;;
A8;1992;3;;
A8;1992;4;;
A8;1992;5;;
A8;1992;6;;
A8;1992;7;;
A8;1992;8;;
A8;1992;9;;
A8;1992;10;;
A8;1992;11;;
A8;1992;12;;
A8;1993;1;;
A8;1993;2;;
A8;1993;3;;
A8;1993;4;;
A8;1993;5;;
A8;1993;6;;
A8;1993;7;;
A8;1993;8;;
A8;1993;9;;
A8;1993;10;;
A8;1993;11;;
A8;1993;12;;
A8;1994;1;;
A8;1994;2;;
A8;1994;3;;
A8;1994;4;;
A8;1994;5;;
A8;1994;6;;
A8;1994;7;;
A8;1994;8;;
A8;1994;9;;
A8;1994;10;;
A8;1994;11;;
A8;1994;12;;
A8;1995;1;;
A8;1995;2;;
A8;1995;3;;
A8;1995;4;;
A8;1995;5;;
A8;1995;6;;
A8;1995;7;;
A8;1995;8;;
A8;1995;9;;
A8;1995;10;;
A8;1995;11;;
A8;1995;12;;
A8;1996;1;;
A8;1996;2;;
A8;1996;3;;
A8;1996;4;;
A8;1996;5;;
A8;1996;6;;
A8;1996;7;;
A8;1996;8;;
A8;1996;9;;
A8;1996;10;;
A8;1996;11;;
A8;1996;12;;
A8;1997;1;;
A8;1997;2;;
A8;1997;3;;
A8;1997;4;;
A8;1997;5;;
A8;1997;6;;
A8;1997;7;;
A8;1997;8;;
A8;1997;9;;
A8;1997;10;;
A8;1997;11;;
A8;1997;12;;
A8;1998;1;;
A8;1998;2;;
A8;1998;3;;
A8;1998;4;;
A8;1998;5;;
A8;1998;6;;
A8;1998;7;;
A8;1998;8;;
A8;1998;9;;
A8;1998;10;;
A8;1998;11;;
A8;1998;12;;
A8;1999;1;;
A8;1999;2;;
A8;1999;3;;
A8;1999;4;;
A8;1999;5;;
A8;1999;6;;
A8;1999;7;;
A8;1999;8;;
A8;1999;9;;
A8;1999;10;;
A8;1999;11;;
A8;1999;12;;
A8;2000;1;;
A8;2000;2;;
A8;2000;3;;
A8;2000;4;;
A8;2000;5;;
A8;2000;6;;
A8;2000;7;;
A8;2000;8;;
A8;2000;9;;
A8;2000;10;;
A8;2000;11;;
A8;2000;12;;
A8;2001;1;;
A8;2001;2;;
A8;2001;3;;
A8;2001;4;;
A8;2001;5;;
A8;2001;6;;
A8;2001;7;;
A8;2001;8;;
A8;2001;9;;
A8;2001;10;;
A8;2001;11;;
A8;2001;12;;
A8;2002;1;;
A8;2002;2;;
A8;2002;3;;
A8;2002;4;;
A8;2002;5;;
A8;2002;6;;
A8;2002;7;;
A8;2002;8;;
A8;2002;9;;
A8;2002;10;;
A8;2002;11;;
A8;2002;12;;
A8;2003;1;;
A8;2003;2;;
A8;2003;3;;
A8;2003;4;;
A8;2003;5;;
A8;2003;6;;
A8;2003;7;;
A8;2003;8;;
A8;2003;9;;
A8;2003;10;;
A8;2003;11;;
A8;2003;12;;
A8;2004;1;;
A8;2004;2;;
A8;2004;3;;
A8;2004;4;;
A8;2004;5;;
A8;2004;6;;
A8;2004;7;;
A8;2004;8;;
A8;2004;9;;
A8;2004;10;;
A8;2004;11;;
A8;2004;12;;
A8;2005;1;;
A8;2005;2;;
A8;2005;3;;
A8;2005;4;;
A8;2005;5;;
A8;2005;6;;
A8;2005;7;;
A8;2005;8;;
A8;2005;9;;
A8;2005;10;;
A8;2005;11;;
A8;2005;12;;
A8;2006;1;;
A8;2006;2;;
A8;2006;3;;
A8;2006;4;;
A8;2006;5;;
A8;2006;6;;
A8;2006;7;;
A8;2006;8;;
A8;2006;9;;
A8;2006;10;;
A8;2006;11;;
A8;2006;12;;
A8;2007;1;;
A8;2007;2;;
A8;2007;3;;
A8;2007;4;;
A8;2007;5;;
A8;2007;6;;
A8;2007;7;;
A8;2007;8;;
A8;2007;9;;
A8;2007;10;;
A8;2007;11;;
A8;2007;12;;
A8;2008;1;;
A8;2008;2;;
A8;2008;3;;
A8;2008;4;;
A8;2008;5;;
A8;2008;6;;
A8;2008;7;;
A8;2008;8;;
A8;2008;9;;
A8;2008;10;;
A8;2008;11;;
A8;2008;12;;
A8;2009;1;;
A8;2009;2;;
A8;2009;3;;
A8;2009;4;;
A8;2009;5;;
A8;2009;6;;
A8;2009;7;;
A8;2009;8;;
A8;2009;9;;
A8;2009;10;;
A8;2009;11;;
A8;2009;12;;
A8;2010;1;;
A8;2010;2;;
A8;2010;3;;
A8;2010;4;;
A8;2010;5;;
A8;2010;6;;
A8;2010;7;;
A8;2010;8;;
A8;2010;9;;
A8;2010;10;;
A8;2010;11;;
A8;2010;12;;
A8;2011;1;;
A8;2011;2;;
A8;2011;3;;
A8;2011;4;;
A8;2011;5;;
A8;2011;6;;
A8;2011;7;;
A8;2011;8;;
A8;2011;9;;
A8;2011;10;;
A8;2011;11;;
A8;2011;12;;
Alaskan Shelf;2004;3;13.23333333;3.655140335
Alaskan Shelf;2004;4;137.962963;3.545042779
Alaskan Shelf;2004;6;9.666666667;3.000949807
Alaskan Shelf;2004;7;122.3333333;1.877633634
Alaskan Shelf;2004;8;98.16666667;2.060534159
Alaskan Shelf;2005;4;418.969697;2.965639694
Alaskan Shelf;2005;5;681.0909091;2.095552126
Alaskan Shelf;2005;7;435.7;1.822467537
Alaskan Shelf;2005;8;351.4242424;2.379780344
Alaskan Shelf;2006;3;45.12121212;4.154288281
Alaskan Shelf;2006;4;400.0666667;3.135171982
Alaskan Shelf;2006;7;118.9333333;1.439201957
Alaskan Shelf;2006;8;215;1.234
Alaskan Shelf;2006;9;13.36666667;2.097432432
Alaskan Shelf;2006;10;33.66666667;1.542938763
Alaskan Shelf;2007;4;17.48148148;5.024749282
Alaskan Shelf;2007;6;234;3.393612964
Alaskan Shelf;2007;8;123.3333333;1.764481569
Alaskan Shelf;2007;9;299.2666667;1.448398025
Alaskan Shelf;2008;6;162.2222222;2.129974844
Alaskan Shelf;2008;9;123.0666667;1.250819971
Alaskan Shelf;2009;3;0.208333333;
Alaskan Shelf;2009;4;4.208333333;7.5
Alaskan Shelf;2009;5;252.0606061;3.026804958
Alaskan Shelf;2009;6;27.06060606;5.281175919
Alaskan Shelf;2009;8;111.4;1.828086843
Alaskan Shelf;2010;5;496.4242424;2.113543913
Alaskan Shelf;2010;7;259.5166667;2.442819889
Alaskan Shelf;2010;9;21.75;2.063425926
Alaskan Shelf;2011;4;47.72727273;4.465362152
Alaskan Shelf;2011;5;23.88;4.08014197
Alaskan Shelf;2011;7;116.7916667;1.736895951
Alaskan Shelf;2011;8;239.9393939;1.784662285
Alaskan Shelf;2011;9;225.3030303;1.416058955
Alaskan Shelf;2012;4;13.40740741;2.581839014
Alaskan Shelf;2012;5;77.03666667;4.648428929
Alaskan Shelf;2012;6;65.11666667;3.878640917
Alaskan Shelf;2012;7;160.9090909;3.875424886
Alaskan Shelf;2012;9;180.0606061;1.710009852
Alaskan Shelf;2012;10;525.962963;1.432739842
Aleutian shelf;2000;6;425;1.660602361
Aleutian shelf;2001;6;365.7333333;1.281462399
Aleutian shelf;2002;6;346;2.540042456
Aleutian shelf;2002;10;335.8888889;1.242780911
Aleutian shelf;2002;12;25.66666667;3.206677019
Aleutian shelf;2003;4;118.4444444;3.180415534
Aleutian shelf;2003;6;199.1666667;2.113689083
Aleutian shelf;2003;10;687.5;1.610317632
Aleutian shelf;2004;4;19.38888889;5.058579466
Aleutian shelf;2004;6;257.3888889;2.566531439
Aleutian shelf;2005;4;41.27777778;3.758301054
Aleutian shelf;2005;6;380.8571429;3.504509721
Aleutian shelf;2005;9;379.3888889;1.46150141
Aleutian shelf;2006;5;380.9444444;2.651703447
Aleutian shelf;2006;7;107.2777778;3.665820724
Aleutian shelf;2006;9;263.4444444;2.160197415
Aleutian shelf;2007;3;32.94444444;2.90452381
Aleutian shelf;2007;6;69.61111111;6.098846445
Aleutian shelf;2008;5;114.1666667;4.423820484
Aleutian shelf;2008;9;115.1111111;3.082906071
Aleutian shelf;2009;5;21.94444444;4.177936472
Aleutian shelf;2009;7;310.4444444;2.578546436
Aleutian shelf;2009;8;1504.466667;2.775836727
Aleutian shelf;2010;5;353.9555556;3.059495916
Aleutian shelf;2010;7;44.76;2.690878545
Aleutian shelf;2010;9;3.333333333;
Aleutian shelf;2011;4;49.58333333;4.444658296
Aleutian shelf;2011;6;274.7333333;2.708523709
Aleutian shelf;2011;8;174.8777778;3.38644036
Aleutian shelf;2012;4;21.35714286;4.564828639
Aleutian shelf;2012;6;92.96666667;5.101110801
ARCH;2012;5;56.52;1.1146
AUSE;2009;6;21.3;1.4114
AUSE;2009;7;24.87;1.2276
AUSE;2009;8;3.88;1.2823
AUSE;2009;10;12.74;1.1227
AUSE;2009;12;55;1.1746
AUSE;2010;1;15.34;1.1476
AUSE;2010;3;106.44;1.2623
AUSE;2010;5;78.81;1.3374
AUSE;2010;6;64.76;1.2092
AUSE;2010;8;93.38;1.3658
AUSE;2010;10;96.67;1.1814
AUSE;2010;12;16.29;1.2265
AUSE;2011;3;20.16;1.1149
AUSE;2011;5;53.35;1.1219
AUSE;2011;7;46.86;1.1972
AUSE;2011;12;44.81;1.1423
AUSE;2012;4;89.77;1.1743
AUSE;2012;9;110.1;1.2855
AUSE;2012;11;90.64;1.2034
AUSW;2010;4;66.77;1.3759
AUSW;2010;10;25.28;1.1799
AUSW;2011;1;55.83;1.1022
AUSW;2011;3;34.35;1.1631
AUSW;2011;8;19.29;1.5238
AUSW;2012;4;95.96;1.0663
B1;1958;1;33;1.98
B1;1958;2;6.533333333;2.607
B1;1958;3;45.26666667;2.615
B1;1958;4;623.2666667;1.696666667
B1;1958;5;440.1904762;2.567142857
B1;1958;6;1224.833333;1.2
B1;1958;7;938.8333333;1.19375
B1;1958;8;286.4666667;1.697
B1;1958;9;506.4074074;1.535555556
B1;1958;10;;
B1;1958;11;3;4.85
B1;1958;12;6.622222222;2.545714286
B1;1959;1;30.42857143;2.482142857
B1;1959;2;;
B1;1959;3;289.8666667;2.097
B1;1959;4;104.3333333;2.26
B1;1959;5;328.5952381;2.012142857
B1;1959;6;552;1.1925
B1;1959;7;207.7777778;1.944444444
B1;1959;8;;
B1;1959;9;244.1176471;1.241333333
B1;1959;10;91.92592593;1.882222222
B1;1959;11;33.42424242;2.99375
B1;1959;12;23.57142857;2.198333333
B1;1960;1;4.666666667;2.12
B1;1960;2;;
B1;1960;3;43.43333333;2.546
B1;1960;4;;
B1;1960;5;750.2916667;2.24125
B1;1960;6;;
B1;1960;7;370.1666667;1.7175
B1;1960;8;;
B1;1960;9;;
B1;1960;10;67.25;2.525
B1;1960;11;35.77777778;2.22
B1;1960;12;;
B1;1961;1;6.454545455;2.713636364
