Region Year Abundance CCS
B7, 1963, -3.3906019700, -.0702662300
B7, 1964, -2.1680617600, -.4327668800
B7, 1965, -1.6678183400, -.2225180900
B7, 1966, -3.4279400900, -.4262079000
B7, 1967, -4.4289817700, -.0894384600
B7, 1968, -1.2544994100, .3595473100
B7, 1969, -5.1449039000, -.9036978800
B7, 1970, -2.8754934400, .1252115800
B7, 1971, -2.9214586700, -.0196144100
B7, 1972, -6.6592159800, -.1981963000
B7, 1973, -2.7148731700, .5339070900
B7, 1974, -3.2984780700, .0106903400
B7, 1975, -2.1252302100, -.3837129900
B7, 1976, -.8904391600, -.2563031800
B7, 1977, .4358953300, -.5063777300
B7, 1978, -1.0057178900, -.0752600600
B7, 1979, -4.0881958300, .1670934700
B7, 1980, -3.7742179400, .2603572100
B7, 1981, -2.3702740700, -.1072202300
B7, 1982, -3.2703741600, .0435315300
B7, 1983, -1.5674567300, .0685441600
B7, 1984, -1.9420384200, .0577909800
B7, 1985, -.0305527700, -1.2923113900
B7, 1986, -1.6847756500, -.4961955200
B7, 1987, ,
B7, 1988, -1.1548007100, -.0149529600
B7, 1989, -.6256198900, -.0362172900
B7, 1990, -.4981990300, .0046944500
B7, 1991, -4.0599181800, .0814500000
B7, 1992, -2.4392302800, -.0298423100
B7, 1993, -4.1843156800, .1776085700
B7, 1994, -3.1272461700, .4629096900
B7, 1995, -.8242533600, .0319460100
B7, 1996, -2.8595967400, .0587084700
B7, 1997, -.7539920200, .5662405600
B7, 1998, -2.0689812400, -.3631478700
B7, 1999, -.9583036600, .0379466200
B7, 2000, -3.6122608000, -.1863503600
B7, 2001, .4817004300, .3733552700
B7, 2002, -3.0572018200, -.1268480600
B7, 2003, -.2475293700, .0612120500
B7, 2004, -2.9245686900, -.2290138300
B7, 2005, -2.4613056100, -.6412892900
B7, 2006, -1.5938022600, -.4952237600
B7, 2007, -1.3175010500, -.0115739200
B7, 2008, 2.9212706300, -.3979616400
B7, 2009, -4.6350103500, -.2643567100
B7, 2010, 2.0297524800, -.1918861700
B7, 2011, -4.7113906300, .0531623200
B8, 1958, ,
B8, 1959, ,
B8, 1960, .0738557800, -.4941960900
B8, 1961, ,
B8, 1962, -2.1203987400, -.4065549900
B8, 1963, -.2556343800, -.2334948200
B8, 1964, -1.9543371100, -.2271140900
B8, 1965, -.1556892000, -.0018683900
B8, 1966, -.4913051100, -.0748807800
B8, 1967, .1470428100, -.0123786700
B8, 1968, .0265367000, -.0177293300
B8, 1969, ,
B8, 1970, ,
B8, 1971, -.0847098900, .0602755600
B8, 1972, ,
B8, 1973, -1.6147558000, .1573623600
B8, 1974, -.5664444600, -.0150770300
B8, 1975, -1.5351568100, -.5037099800
B8, 1976, ,
B8, 1977, -.3535994600, -.0039031200
B8, 1978, ,
B8, 1979, ,
B8, 1980, ,
B8, 1981, ,
B8, 1982, ,
B8, 1983, ,
B8, 1984, ,
B8, 1985, ,
B8, 1986, ,
B8, 1987, ,
B8, 1988, ,
B8, 1989, ,
B8, 1990, ,
B8, 1991, ,
B8, 1992, ,
B8, 1993, ,
B8, 1994, ,
B8, 1995, ,
B8, 1996, ,
B8, 1997, ,
B8, 1998, ,
B8, 1999, ,
B8, 2000, ,
B8, 2001, ,
B8, 2002, -.5732615100, .3674204100
B8, 2003, 1.3285577200, .3481972900
B8, 2004, ,
B8, 2005, ,
B8, 2006, ,
B8, 2007, -.2549261700, .0444633400
B8, 2008, ,
B8, 2009, ,
B8, 2010, ,
B8, 2011, ,
Bc shelf, 2000, -.3170825100, -.1892211700
Bc shelf, 2001, .3107454700, -.1709884200
Bc shelf, 2002, .7351688500, -.0832419200
Bc shelf, 2003, .2596355800, -.5018842500
Bc shelf, 2004, -.4622524600, -.2508255000
Bc shelf, 2005, -.3461459900, -.4310553000
Bc shelf, 2006, -1.5735416600, -.1888501200
Bc shelf, 2007, -5.6255812900, .6514056100
Bc shelf, 2008, .2073875800, -.4494862600
Bc shelf, 2009, -.9142389700, -.5493421400
Bc shelf, 2010, -1.0415811500, .1520974200
Bc shelf, 2011, -1.4044937200, .3715087700
Bc shelf, 2012, .0819391100, .5140780000
Bering Sea, 2000, .2724089600, -.2421596200
Bering Sea, 2001, -.3505054300, .0562827200
Bering Sea, 2002, -.2199968300, .0253232100
Bering Sea, 2003, .7313359400, -.3103923900
Bering Sea, 2004, -.4274982600, .1253739900
Bering Sea, 2005, .4791843000, -.0729953500
Bering Sea, 2006, -.2924225600, .1230111400
Bering Sea, 2007, .1161775900, .1014710200
Bering Sea, 2008, .0957406700, -.0080093100
Bering Sea, 2009, -.2880897100, -.2865942200
Bering Sea, 2010, -1.1827908600, .2032361300
Bering Sea, 2011, -.7932417300, -.0407226500
Bering Sea, 2012, -.7619019600, .0484461200
C1, 1958, .9830352300, -.8069837900
C1, 1959, .6337620400, -.7859078500
C1, 1960, .4477714800, -.2166285000
C1, 1961, -.0141888100, -.3284000900
C1, 1962, -2.8057065700, -.6306672400
C1, 1963, -.0786764000, -.1566320000
C1, 1964, .3740959100, .2987641400
C1, 1965, -3.3455816400, .1417012400
C1, 1966, -.9485555000, .2513938100
C1, 1967, -2.3690160000, -.0796983800
C1, 1968, -2.4678330400, .2793627100
C1, 1969, -2.4028277300, .5974105500
C1, 1970, -2.2210229700, .1678395000
C1, 1971, -4.2963651000, .2740446600
C1, 1972, -1.9928849300, .4138210000
C1, 1973, -3.9576607200, .5502609800
C1, 1974, -3.7733656800, .5048579200
C1, 1975, -5.8642157300, .9191466300
C1, 1976, -3.2267646100, .4415793100
C1, 1977, -3.0859588000, .7137182100
C1, 1978, -3.4593124400, .8291595500
C1, 1979, -5.1749904400, .3875317200
C1, 1980, -2.8085895400, .5966890300
C1, 1981, -4.5164134800, .7535150000
C1, 1982, -5.6402538300, .8692688500
C1, 1983, -1.2752020400, -.0798706300
C1, 1984, -3.3307076800, -.2081893700
C1, 1985, .1023711500, -.5733920200
C1, 1986, -.9781028600, -1.0165372800
C1, 1987, -1.6800409000, -.8397180700
C1, 1988, -2.1831613200, -.3875044000
C1, 1989, .9908274300, -.7353051200
C1, 1990, 2.8156031100, -.5100737300
C1, 1991, .1485152000, -.5248870800
C1, 1992, -1.8681575800, -.5119950000
C1, 1993, .3906933800, -.8578617400
C1, 1994, -.5540314000, -.6249516200
C1, 1995, .2116181300, -.4892890600
C1, 1996, -1.2355372200, -.5125107500
C1, 1997, 2.0812803200, -.9916684600
C1, 1998, .9120947400, -.6470322200
C1, 1999, 1.6690374000, -.4266120500
C1, 2000, .0728627000, -.4976679100
C1, 2001, -2.0154942400, -.3730451600
C1, 2002, -.4928373400, -.0065712800
C1, 2003, -1.5174378700, .2805372100
C1, 2004, -.8197129800, -.9382980600
C1, 2005, -1.9819547600, .1589860900
C1, 2006, -.3210681600, .0092372600
C1, 2007, -1.8357168400, .7982869700
C1, 2008, .9435620200, -.1401883300
C1, 2009, -.1218941400, .0644755800
C1, 2010, -.9106118600, -.6681372300
C1, 2011, -2.6400883200, -.8628245600
C2, 1958, 2.8142956700, -1.1957607100
C2, 1959, 3.9702706400, -1.2490418000
C2, 1960, .9887821000, -.3101324400
C2, 1961, .6884328800, -.9645734500
C2, 1962, -1.0316592700, -.8561287200
C2, 1963, .9957659400, -.2506116400
C2, 1964, 1.2429899800, -.1599234900
C2, 1965, -.4827056000, -.7977826600
C2, 1966, 1.9939451800, -.3246778100
C2, 1967, -.8412783400, -.7107879200
C2, 1968, .5991584000, -.4580100900
C2, 1969, -.5478843800, -.2802701200
C2, 1970, -.7326818000, -.4894363800
C2, 1971, 1.5247302900, -1.2810228300
C2, 1972, -.7193942300, -.4683731000
C2, 1973, -1.5153618900, -.4890936400
C2, 1974, -2.0673434400, -.1527731600
C2, 1975, -.8957942200, -.7720945200
C2, 1976, -.6154512100, -.4838238500
C2, 1977, -1.4181740800, -.7858525300
C2, 1978, -9.0871283300, .2270099000
C2, 1979, -4.2961574000, -.1398169900
C2, 1980, -7.9633926200, .9234459000
C2, 1981, -6.4650300100, .9034887600
C2, 1982, -3.9507256000, .4082873200
C2, 1983, -1.1177108300, -.0947264100
C2, 1984, -1.8000771100, -.6043703900
C2, 1985, 1.6925277500, -.6757728500
C2, 1986, -.5359175600, -.3374524600
C2, 1987, -.1130782900, -.6561702500
C2, 1988, -.7620539700, -.0232581100
C2, 1989, .7247528900, -.6612407800
C2, 1990, .8204922200, -.0660257400
C2, 1991, -4.4034815100, .5718885400
C2, 1992, -1.4085690400, -.3129273400
C2, 1993, -1.8789755100, -.4492600900
C2, 1994, -1.7991853600, .1748279900
C2, 1995, -1.6769184800, -.1230161400
C2, 1996, -3.9143847800, .1614385500
C2, 1997, -2.8709748100, -.0219332400
C2, 1998, -2.4778413000, .1641177100
C2, 1999, -2.7708993400, .5427879500
C2, 2000, -2.7284032200, .3316346400
C2, 2001, -.8117562700, .5008561400
C2, 2002, -1.3674633500, .6534608900
C2, 2003, -3.2473554900, .6448291200
C2, 2004, -2.1478451100, .6079837700
C2, 2005, -2.9086673600, .5403822500
C2, 2006, -1.3754110600, .3377732100
C2, 2007, -1.7705013600, .8896223300
C2, 2008, -3.0750531600, 1.0701679900
C2, 2009, -2.4094534300, .7973170000
C2, 2010, -2.1799237200, .4684070200
C2, 2011, -.5428030600, -.1489718500
