Year,FishCountry,TaxonName,CommonName,SumCatch
1997,Venezuela,Thunnus obesus,Bigeye tuna,593.2267547
1997,Venezuela,Euthynnus lineatus,Black skipjack,34.99999993
1997,Venezuela,Thunnus atlanticus,Blackfin tuna,2.895292033
1997,Venezuela,Makaira nigricans,Blue marlin,168.5692276
1997,Venezuela,Katsuwonus pelamis,Skipjack tuna,11027.1298
1997,Venezuela,Thunnus albacares,Yellowfin tuna,72738.28744
1997,Yemen,Euthynnus affinis,Kawakawa,3343.389982
1997,Yemen,Thunnus tonggol,Longtail tuna,2452.961202
1997,Yemen,Scombridae,Mackerels  tunas and bonitos,4460.370781
1997,Yemen,Katsuwonus pelamis,Skipjack tuna,3063.250554
1997,Yemen,Thunnus albacares,Yellowfin tuna,18052.16989
1998,American Samoa,Thunnus alalunga,Albacore,437.6623372
1998,American Samoa,Thunnus obesus,Bigeye tuna,9.743859015
1998,American Samoa,Scombridae,Mackerels  tunas and bonitos,0.242643934
1998,American Samoa,Katsuwonus pelamis,Skipjack tuna,7.943741493
1998,American Samoa,Thunnus albacares,Yellowfin tuna,40.99993616
1998,Angola,Euthynnus alletteratus,Little tunny,21.76987098
1998,Angola,Katsuwonus pelamis,Skipjack tuna,1.872558241
1998,Angola,Thunnus albacares,Yellowfin tuna,107.4899298
1998,Australia,Thunnus alalunga,Albacore,375.4513537
1998,Australia,Thunnus obesus,Bigeye tuna,1769.405132
1998,Australia,Thunnus tonggol,Longtail tuna,0.133705572
1998,Australia,Scombridae,Mackerels  tunas and bonitos,317.8753736
1998,Australia,Katsuwonus pelamis,Skipjack tuna,2323.565363
1998,Australia,Thunnus maccoyii,Southern bluefin tuna,3931.683038
1998,Australia,Thunnus albacares,Yellowfin tuna,1642.035309
1998,Barbados,Thunnus alalunga,Albacore,0.976783334
1998,Barbados,Thunnus obesus,Bigeye tuna,16.4342123
1998,Barbados,Makaira nigricans,Blue marlin,24.00026295
1998,Barbados,Katsuwonus pelamis,Skipjack tuna,9.602806808
1998,Barbados,Thunnus albacares,Yellowfin tuna,143.7244772
1998,Belize,Thunnus obesus,Bigeye tuna,1159.999989
1998,Belize,Euthynnus lineatus,Black skipjack,19.99999878
1998,Belize,Katsuwonus pelamis,Skipjack tuna,4440.000033
1998,Belize,Thunnus albacares,Yellowfin tuna,3489.999981
1998,Benin,Thunnus obesus,Bigeye tuna,12.9287817
1998,Benin,Makaira nigricans,Blue marlin,4.958964946
1998,Benin,Euthynnus alletteratus,Little tunny,18.05958156
1998,Benin,Katsuwonus pelamis,Skipjack tuna,2.978749557
1998,Benin,Thunnus albacares,Yellowfin tuna,0.992367902
1998,Bermuda (UK),Thunnus alalunga,Albacore,0.238386774
1998,Bermuda (UK),Thunnus thynnus,Atlantic bluefin tuna,0.300989791
1998,Bermuda (UK),Makaira nigricans,Blue marlin,0.606285351
1998,Bermuda (UK),Thunnus albacares,Yellowfin tuna,7.492083579
1998,Brazil,Thunnus alalunga,Albacore,3158.695081
1998,Brazil,Thunnus thynnus,Atlantic bluefin tuna,0.074716669
1998,Brazil,Thunnus obesus,Bigeye tuna,759.5539382
1998,Brazil,Thunnus atlanticus,Blackfin tuna,2.777386827
1998,Brazil,Makaira nigricans,Blue marlin,226.9804313
1998,Brazil,Euthynnus alletteratus,Little tunny,5.715612809
1998,Brazil,Scombridae,Mackerels  tunas and bonitos,176.7631851
1998,Brazil,Katsuwonus pelamis,Skipjack tuna,16365.38748
1998,Brazil,Thunnus albacares,Yellowfin tuna,1856.974381
1998,Bulgaria,Scombridae,Mackerels  tunas and bonitos,225.0000062
1998,Cameroon,Scombridae,Mackerels  tunas and bonitos,0.235271281
1998,Canada,Thunnus alalunga,Albacore,257.6622617
1998,Canada,Thunnus thynnus,Atlantic bluefin tuna,3.741644335
1998,Canada,Thunnus albacares,Yellowfin tuna,0.855814068
1998,Cape Verde,Thunnus obesus,Bigeye tuna,0.900298773
1998,Cape Verde,Euthynnus alletteratus,Little tunny,3.555624028
1998,Cape Verde,Katsuwonus pelamis,Skipjack tuna,612.5725884
1998,Cape Verde,Thunnus albacares,Yellowfin tuna,1265.830096
1998,Chile,Thunnus obesus,Bigeye tuna,26.70001415
1998,Chile,Katsuwonus pelamis,Skipjack tuna,40.13863642
1998,Chile,Thunnus albacares,Yellowfin tuna,65.34955247
1998,China,Thunnus alalunga,Albacore,0.515560109
1998,China,Thunnus thynnus,Atlantic bluefin tuna,84.65561075
1998,China,Thunnus obesus,Bigeye tuna,4364.798971
1998,China,Makaira nigricans,Blue marlin,119.6446191
1998,China,Scombridae,Mackerels  tunas and bonitos,3893.719116
1998,China,Katsuwonus pelamis,Skipjack tuna,3.990137834
1998,China,Thunnus albacares,Yellowfin tuna,1532.771808
1998,Colombia,Thunnus obesus,Bigeye tuna,388.1608727
1998,Colombia,Scombridae,Mackerels  tunas and bonitos,11600.92853
1998,Colombia,Katsuwonus pelamis,Skipjack tuna,3040.248395
1998,Colombia,Thunnus albacares,Yellowfin tuna,9197.93902
1998,Comoros,Thunnus obesus,Bigeye tuna,29.52413011
1998,Comoros,Euthynnus affinis,Kawakawa,143.658726
1998,Comoros,Scombridae,Mackerels  tunas and bonitos,473.6702207
1998,Comoros,Katsuwonus pelamis,Skipjack tuna,2028.954669
1998,Comoros,Thunnus albacares,Yellowfin tuna,5194.508134
1998,Cook Isl. (New Zealand),Thunnus alalunga,Albacore,4.603453392
1998,Cook Isl. (New Zealand),Thunnus obesus,Bigeye tuna,2.713876396
1998,Cook Isl. (New Zealand),Thunnus albacares,Yellowfin tuna,4.540317354
1998,Costa Rica,Scombridae,Mackerels  tunas and bonitos,1156.73126
1998,Côte d'Ivoire,Makaira nigricans,Blue marlin,176.1131039
1998,Côte d'Ivoire,Euthynnus alletteratus,Little tunny,5.261934195
1998,Cuba,Thunnus albacares,Yellowfin tuna,179.9999973
1998,Cyprus,Thunnus obesus,Bigeye tuna,29.99999991
1998,Cyprus,Scombridae,Mackerels  tunas and bonitos,38.92789868
1998,Cyprus,Katsuwonus pelamis,Skipjack tuna,300.0000022
1998,Cyprus,Thunnus albacares,Yellowfin tuna,99.99999942
1998,Denmark,Thunnus,Tuna,118.0040735
1998,Ecuador,Thunnus obesus,Bigeye tuna,19140.41532
1998,Ecuador,Euthynnus lineatus,Black skipjack,121.4183218
1998,Ecuador,Katsuwonus pelamis,Skipjack tuna,64268.63485
1998,Ecuador,Thunnus albacares,Yellowfin tuna,36431.80211
1998,Egypt,Euthynnus affinis,Kawakawa,541.3552939
1998,Faeroe Isl. (Denmark),Thunnus thynnus,Atlantic bluefin tuna,0.961832058
1998,Fiji,Thunnus alalunga,Albacore,1565.910368
1998,Fiji,Thunnus obesus,Bigeye tuna,409.5623105
1998,Fiji,Katsuwonus pelamis,Skipjack tuna,437.9840418
1998,Fiji,Thunnus albacares,Yellowfin tuna,705.1543281
1998,France,Thunnus alalunga,Albacore,1061.854594
1998,France,Thunnus thynnus,Atlantic bluefin tuna,13.07870385
1998,France,Thunnus obesus,Bigeye tuna,9591.14782
1998,France,Makaira nigricans,Blue marlin,42.30054163
1998,France,Euthynnus alletteratus,Little tunny,2.608053989
1998,France,Katsuwonus pelamis,Skipjack tuna,35987.3604
1998,France,Thunnus,Tuna,0.016206969
1998,France,Thunnus albacares,Yellowfin tuna,38041.43707
1998,French Polynesia,Thunnus alalunga,Albacore,2777.366072
1998,French Polynesia,Thunnus obesus,Bigeye tuna,343.1571147
1998,French Polynesia,Katsuwonus pelamis,Skipjack tuna,1291.210627
1998,French Polynesia,Thunnus albacares,Yellowfin tuna,704.9083082
1998,Gabon,Euthynnus alletteratus,Little tunny,0.176907279
1998,Gabon,Scombridae,Mackerels  tunas and bonitos,10.67725987
1998,Gabon,Katsuwonus pelamis,Skipjack tuna,51.70873244
1998,Gabon,Thunnus albacares,Yellowfin tuna,262.602769
1998,Gambia,Thunnus albacares,Yellowfin tuna,0.921049235
1998,Ghana,Thunnus obesus,Bigeye tuna,12906.58418
1998,Ghana,Makaira nigricans,Blue marlin,420.2742597
1998,Ghana,Euthynnus alletteratus,Little tunny,7.5241057
1998,Ghana,Katsuwonus pelamis,Skipjack tuna,32904.59339
1998,Ghana,Thunnus albacares,Yellowfin tuna,16965.72742
1998,Greece,Thunnus thynnus,Atlantic bluefin tuna,0.69765012
1998,Grenada,Thunnus alalunga,Albacore,6.59348211
1998,Grenada,Thunnus atlanticus,Blackfin tuna,0.532469865
1998,Grenada,Makaira nigricans,Blue marlin,48.15327735
1998,Grenada,Katsuwonus pelamis,Skipjack tuna,21.1430293
1998,Grenada,Thunnus albacares,Yellowfin tuna,431.0399074
1998,Guam (USA),Scombridae,Mackerels  tunas and bonitos,0.943792709
1998,Guam (USA),Katsuwonus pelamis,Skipjack tuna,26.22923669
1998,Guam (USA),Thunnus albacares,Yellowfin tuna,23.98223435
1998,Guinea-Bissau,Scombridae,Mackerels  tunas and bonitos,12.65369309
1998,Honduras,Thunnus obesus,Bigeye tuna,139.9986902
1998,Honduras,Scombridae,Mackerels  tunas and bonitos,5.000000079
1998,Honduras,Katsuwonus pelamis,Skipjack tuna,629.9281389
1998,Honduras,Thunnus albacares,Yellowfin tuna,869.999995
1998,Hong Kong,Scombridae,Mackerels  tunas and bonitos,3.974106335
1998,Indonesia,Thunnus alalunga,Albacore,1294.590126
1998,Indonesia,Thunnus obesus,Bigeye tuna,33821.58674
1998,Indonesia,Euthynnus affinis,Kawakawa,15873.10547
1998,Indonesia,Thunnus tonggol,Longtail tuna,14718.76135
1998,Indonesia,Scombridae,Mackerels  tunas and bonitos,14427.98942
1998,Indonesia,Katsuwonus pelamis,Skipjack tuna,132964.7035
1998,Indonesia,Thunnus maccoyii,Southern bluefin tuna,1312.301561
1998,Indonesia,Thunnus albacares,Yellowfin tuna,89065.2488
1998,Iran,Thunnus alalunga,Albacore,3.849671555
1998,Iran,Thunnus obesus,Bigeye tuna,226.2715764
1998,Iran,Euthynnus affinis,Kawakawa,244.5870397
1998,Iran,Thunnus tonggol,Longtail tuna,5734.25736
1998,Iran,Katsuwonus pelamis,Skipjack tuna,6218.799174
1998,Iran,Thunnus albacares,Yellowfin tuna,10262.12903
1998,Ireland,Thunnus alalunga,Albacore,3193.311285
1998,Ireland,Thunnus thynnus,Atlantic bluefin tuna,10.50159259
1998,Italy,Thunnus alalunga,Albacore,43.09744791
1998,Italy,Thunnus obesus,Bigeye tuna,530.4601704
1998,Italy,Katsuwonus pelamis,Skipjack tuna,2291.602586
1998,Italy,Thunnus albacares,Yellowfin tuna,1666.077428
1998,Japan,Thunnus alalunga,Albacore,74326.67635
1998,Japan,Thunnus thynnus,Atlantic bluefin tuna,2084.39169
1998,Japan,Thunnus obesus,Bigeye tuna,150570.9153
1998,Japan,Makaira nigricans,Blue marlin,843.0218214
1998,Japan,Scombridae,Mackerels  tunas and bonitos,4247.275891
1998,Japan,Thunnus orientalis,Pacific bluefin tuna,4212.211228
1998,Japan,Katsuwonus pelamis,Skipjack tuna,297806.5846
1998,Japan,Thunnus maccoyii,Southern bluefin tuna,7429.71573
1998,Japan,Thunnus albacares,Yellowfin tuna,95091.56502
1998,Kenya,Katsuwonus pelamis,Skipjack tuna,249.7985006
1998,Kiribati,Thunnus obesus,Bigeye tuna,1198.517274
1998,Kiribati,Katsuwonus pelamis,Skipjack tuna,6275.240923
1998,Kiribati,Thunnus albacares,Yellowfin tuna,2773.861876
1998,Korea (South),Thunnus alalunga,Albacore,8499.271346
1998,Korea (South),Thunnus obesus,Bigeye tuna,75921.02991
1998,Korea (South),Scombridae,Mackerels  tunas and bonitos,15368.07869
1998,Korea (South),Katsuwonus pelamis,Skipjack tuna,223277.6548
1998,Korea (South),Thunnus maccoyii,Southern bluefin tuna,1561.999037
1998,Korea (South),Thunnus albacares,Yellowfin tuna,137914.7293
1998,Latvia,Scombridae,Mackerels  tunas and bonitos,102.5959184
1998,Latvia,Thunnus albacares,Yellowfin tuna,82.36193818
1998,Liberia,Thunnus obesus,Bigeye tuna,104.6701997
1998,Liberia,Makaira nigricans,Blue marlin,56.64521025
1998,Liberia,Thunnus albacares,Yellowfin tuna,298.5766787
1998,Libya,Thunnus thynnus,Atlantic bluefin tuna,327.76766
1998,Libya,Thunnus obesus,Bigeye tuna,400.0000036
1998,Lithuania,Scombridae,Mackerels  tunas and bonitos,398.1923711
1998,Malaysia,Euthynnus affinis,Kawakawa,37166.55683
1998,Malaysia,Thunnus tonggol,Longtail tuna,2898.181226
1998,Mauritania,Scombridae,Mackerels  tunas and bonitos,1165.531421
1998,Mexico,Thunnus alalunga,Albacore,6.905900002
1998,Mexico,Thunnus thynnus,Atlantic bluefin tuna,9.969591092
1998,Mexico,Thunnus obesus,Bigeye tuna,16.98220463
1998,Mexico,Thunnus orientalis,Pacific bluefin tuna,29.006171
1998,Mexico,Katsuwonus pelamis,Skipjack tuna,15745.6043
1998,Mexico,Thunnus albacares,Yellowfin tuna,105536.439
1998,Micronesia,Thunnus obesus,Bigeye tuna,273.5746474
1998,Micronesia,Katsuwonus pelamis,Skipjack tuna,3088.486764
1998,Micronesia,Thunnus albacares,Yellowfin tuna,888.2600219
1998,Mozambique,Scombridae,Mackerels  tunas and bonitos,6386.240863
1998,Namibia,Thunnus alalunga,Albacore,1356.086699
1998,Namibia,Thunnus obesus,Bigeye tuna,15.41676704
1998,Namibia,Katsuwonus pelamis,Skipjack tuna,0.231189199
1998,Namibia,Thunnus albacares,Yellowfin tuna,2.782889951
1998,Netherlands Antilles,Thunnus alalunga,Albacore,191.9999941
1998,Netherlands Antilles,Thunnus obesus,Bigeye tuna,2918.999857
1998,Netherlands Antilles,Thunnus atlanticus,Blackfin tuna,0.281365967
1998,Netherlands Antilles,Makaira nigricans,Blue marlin,38.27418661
1998,Netherlands Antilles,Katsuwonus pelamis,Skipjack tuna,8582.147146
1998,Netherlands Antilles,Thunnus albacares,Yellowfin tuna,6236.104528
1998,New Zealand,Thunnus alalunga,Albacore,4993.971245
1998,New Zealand,Thunnus obesus,Bigeye tuna,335.0993733
1998,New Zealand,Scombridae,Mackerels  tunas and bonitos,35.61009062
1998,New Zealand,Thunnus orientalis,Pacific bluefin tuna,19.90602684
1998,New Zealand,Katsuwonus pelamis,Skipjack tuna,7036.547776
1998,New Zealand,Thunnus maccoyii,Southern bluefin tuna,284.4050426
1998,New Zealand,Thunnus albacares,Yellowfin tuna,103.6640169
1998,Nigeria,Scombridae,Mackerels  tunas and bonitos,84.91641247
1998,Niue (New Zealand),Scombridae,Mackerels  tunas and bonitos,97.92795968
1998,North Marianas (USA),Scombridae,Mackerels  tunas and bonitos,7.03152857
1998,North Marianas (USA),Katsuwonus pelamis,Skipjack tuna,53.51692248
1998,North Marianas (USA),Thunnus albacares,Yellowfin tuna,4.597039053
1998,Other countries,Thunnus alalunga,Albacore,5798.342736
1998,Other countries,Thunnus thynnus,Atlantic bluefin tuna,31.90880045
1998,Other countries,Thunnus obesus,Bigeye tuna,31392.1358
1998,Other countries,Scombridae,Mackerels  tunas and bonitos,7.763051258
1998,Other countries,Katsuwonus pelamis,Skipjack tuna,23947.06071
1998,Other countries,Thunnus maccoyii,Southern bluefin tuna,3.945818451
1998,Other countries,Thunnus albacares,Yellowfin tuna,23555.82034
1998,Pakistan,Euthynnus affinis,Kawakawa,2438.946597
1998,Pakistan,Thunnus tonggol,Longtail tuna,4340.909177
1998,Pakistan,Scombridae,Mackerels  tunas and bonitos,1444.21015
1998,Pakistan,Katsuwonus pelamis,Skipjack tuna,4302.003587
1998,Pakistan,Thunnus albacares,Yellowfin tuna,3696.314397
1998,Palau,Euthynnus affinis,Kawakawa,2.275097924
1998,Palau,Scombridae,Mackerels  tunas and bonitos,0.874155372
1998,Palau,Thunnus albacares,Yellowfin tuna,0.90309654
1998,Panama,Thunnus alalunga,Albacore,60.00000269
1998,Panama,Thunnus obesus,Bigeye tuna,1259.961163
1998,Panama,Euthynnus lineatus,Black skipjack,8.663734715
1998,Panama,Katsuwonus pelamis,Skipjack tuna,1522.064669
1998,Panama,Thunnus albacares,Yellowfin tuna,5597.50217
1998,Peru,Katsuwonus pelamis,Skipjack tuna,3515.740894
1998,Peru,Thunnus albacares,Yellowfin tuna,4153.960931
1998,Philippines,Thunnus alalunga,Albacore,503.9611019
1998,Philippines,Thunnus obesus,Bigeye tuna,7647.550427
1998,Philippines,Makaira nigricans,Blue marlin,7.000000008
1998,Philippines,Euthynnus affinis,Kawakawa,6219.102385
1998,Philippines,Scombridae,Mackerels  tunas and bonitos,1226.115663
1998,Philippines,Katsuwonus pelamis,Skipjack tuna,52645.70511
1998,Philippines,Thunnus albacares,Yellowfin tuna,40583.32914
1998,Portugal,Thunnus alalunga,Albacore,155.1639904
1998,Portugal,Thunnus thynnus,Atlantic bluefin tuna,172.0160951
1998,Portugal,Thunnus obesus,Bigeye tuna,3529.59333
1998,Portugal,Makaira nigricans,Blue marlin,4.031025056
1998,Portugal,Scombridae,Mackerels  tunas and bonitos,67.66310893
1998,Portugal,Katsuwonus pelamis,Skipjack tuna,2658.393235
1998,Portugal,Thunnus albacares,Yellowfin tuna,236.5659846
1998,Puerto Rico (USA),Scombridae,Mackerels  tunas and bonitos,1440.076715
1998,Réunion (France),Thunnus alalunga,Albacore,309.437119
1998,Réunion (France),Thunnus obesus,Bigeye tuna,107.9968371
1998,Réunion (France),Euthynnus affinis,Kawakawa,24.23880545
1998,Réunion (France),Katsuwonus pelamis,Skipjack tuna,88.74208899
1998,Réunion (France),Thunnus albacares,Yellowfin tuna,588.010557
1998,Russian Federation,Thunnus obesus,Bigeye tuna,3.615345107
1998,Russian Federation,Euthynnus alletteratus,Little tunny,0.323071145
1998,Russian Federation,Scombridae,Mackerels  tunas and bonitos,1.325765551
1998,Russian Federation,Katsuwonus pelamis,Skipjack tuna,1767.37511
1998,Russian Federation,Thunnus albacares,Yellowfin tuna,4185.047917
1998,Saint Helena (UK),Thunnus alalunga,Albacore,0.974927358
1998,Saint Helena (UK),Thunnus obesus,Bigeye tuna,16.08115979
1998,Saint Helena (UK),Katsuwonus pelamis,Skipjack tuna,281.5705032
1998,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,170.4413447
1998,Saint Vincent & the Grenadines,Thunnus obesus,Bigeye tuna,1.987896747
1998,Saint Vincent & the Grenadines,Thunnus atlanticus,Blackfin tuna,0.480695424
1998,Saint Vincent & the Grenadines,Katsuwonus pelamis,Skipjack tuna,56.29938216
1998,Saint Vincent & the Grenadines,Thunnus albacares,Yellowfin tuna,47.3622803
1998,Samoa,Thunnus alalunga,Albacore,4709.863345
1998,Samoa,Thunnus obesus,Bigeye tuna,331.2298629
1998,Samoa,Katsuwonus pelamis,Skipjack tuna,47.91815442
1998,Samoa,Thunnus albacares,Yellowfin tuna,793.8171086
1998,Saudi Arabia,Thunnus tonggol,Longtail tuna,137.7836036
1998,Saudi Arabia,Scombridae,Mackerels  tunas and bonitos,94.9263242
1998,Senegal,Thunnus obesus,Bigeye tuna,768.5944157
1998,Senegal,Euthynnus alletteratus,Little tunny,9.457187827
1998,Senegal,Katsuwonus pelamis,Skipjack tuna,1752.331219
1998,Senegal,Thunnus albacares,Yellowfin tuna,211.4199628
1998,Seychelles,Thunnus alalunga,Albacore,171.70829
1998,Seychelles,Thunnus obesus,Bigeye tuna,1935.546946
1998,Seychelles,Euthynnus affinis,Kawakawa,23.11375982
1998,Seychelles,Scombridae,Mackerels  tunas and bonitos,7.944420213
1998,Seychelles,Katsuwonus pelamis,Skipjack tuna,9634.524382
1998,Seychelles,Thunnus albacares,Yellowfin tuna,6584.993568
1998,Sierra Leone,Scombridae,Mackerels  tunas and bonitos,4588.107347
1998,Singapore,Katsuwonus pelamis,Skipjack tuna,11.98592426
1998,South Africa,Thunnus alalunga,Albacore,7544.77291
1998,South Africa,Thunnus obesus,Bigeye tuna,60.69859255
1998,South Africa,Euthynnus affinis,Kawakawa,1.567739249
1998,South Africa,Scombridae,Mackerels  tunas and bonitos,49.63292176
1998,South Africa,Katsuwonus pelamis,Skipjack tuna,2.868934487
1998,South Africa,Thunnus maccoyii,Southern bluefin tuna,1.155153204
1998,South Africa,Thunnus albacares,Yellowfin tuna,334.2323478
1998,Spain,Thunnus alalunga,Albacore,449.4802605
1998,Spain,Thunnus thynnus,Atlantic bluefin tuna,9.652025485
1998,Spain,Thunnus obesus,Bigeye tuna,17532.23042
1998,Spain,Makaira nigricans,Blue marlin,127.865998
1998,Spain,Euthynnus alletteratus,Little tunny,0.068269513
1998,Spain,Scombridae,Mackerels  tunas and bonitos,5708.365169
1998,Spain,Katsuwonus pelamis,Skipjack tuna,73427.68429
1998,Spain,Thunnus albacares,Yellowfin tuna,43936.41811
1998,Sri Lanka,Thunnus obesus,Bigeye tuna,352.4304383
1998,Sri Lanka,Euthynnus affinis,Kawakawa,1650.394074
1998,Sri Lanka,Thunnus tonggol,Longtail tuna,486.7979517
1998,Sri Lanka,Scombridae,Mackerels  tunas and bonitos,22880.66102
1998,Sri Lanka,Katsuwonus pelamis,Skipjack tuna,42857.3335
1998,Sri Lanka,Thunnus albacares,Yellowfin tuna,21690.58913
1998,Taiwan,Thunnus alalunga,Albacore,58596.69268
1998,Taiwan,Thunnus thynnus,Atlantic bluefin tuna,456.0000035
1998,Taiwan,Thunnus obesus,Bigeye tuna,75327.83537
1998,Taiwan,Makaira nigricans,Blue marlin,577.9955792
1998,Taiwan,Euthynnus affinis,Kawakawa,1681.77047
1998,Taiwan,Thunnus tonggol,Longtail tuna,2762.024543
1998,Taiwan,Thunnus orientalis,Pacific bluefin tuna,1777.936652
1998,Taiwan,Katsuwonus pelamis,Skipjack tuna,166272.3318
1998,Taiwan,Thunnus maccoyii,Southern bluefin tuna,1438.986414
1998,Taiwan,Thunnus albacares,Yellowfin tuna,112247.4753
1998,Tanzania,Scombridae,Mackerels  tunas and bonitos,618.9898762
1998,Thailand,Euthynnus affinis,Kawakawa,7063.616041
1998,Thailand,Thunnus tonggol,Longtail tuna,3300.878101
1998,Togo,Thunnus obesus,Bigeye tuna,5.972126101
1998,Tokelau (New Zealand),Scombridae,Mackerels  tunas and bonitos,48.91361033
1998,Tonga,Thunnus alalunga,Albacore,602.0291745
1998,Tonga,Thunnus obesus,Bigeye tuna,84.3864314
1998,Tonga,Scombridae,Mackerels  tunas and bonitos,13.51338433
1998,Tonga,Katsuwonus pelamis,Skipjack tuna,6.975755845
1998,Tonga,Thunnus albacares,Yellowfin tuna,122.4265629
1998,Trinidad & Tobago,Thunnus alalunga,Albacore,102.7413439
