IYear;LME;Catch (tonnes/year);Landed value (USD/year);;;
1982;20;2083172.729;1387815920;;;
1982;21;714756.8528;981360761.9;;;
1982;22;3002036.111;2959413119;;;
1982;23;885291.0671;793355928;;;
1982;24;1333639.721;2327099183;;;
1982;25;424585.9882;1066552373;;;
1982;26;933414.9092;2644747433;;;
1982;27;1688199.421;2351992897;;;
1982;28;706132.4197;2233129620;;;
1982;29;1999449.186;960083951.6;;;
1982;30;124840.4894;201244593.6;;;
1982;31;25710.74035;67124374.8;;;
1982;32;1469910.411;1897635826;;;
1982;33;54002.70135;142778444.7;;;
1982;34;1546863.901;2138342737;;;
1982;35;234392.2191;315722866.8;;;
1982;36;3045988.019;4201098670;;;
1982;37;681767.7465;713030502.8;;;
1982;38;1120117.59;1636837558;;;
1982;39;43145.81899;191824759.7;;;
1982;40;40391.50623;162019236.4;;;
1982;41;29762.19852;135851238.8;;;
1982;42;24808.9993;253930089.4;;;
1982;43;27431.44664;223906495.4;;;
1982;44;16420.86608;84206947.05;;;
1982;45;25562.00551;114980057.7;;;
1982;46;156563.4968;392980616.3;;;
1982;47;2645308.671;3153103184;;;
1982;48;1758714.56;2312676510;;;
1982;49;1429353.091;1854990161;;;
1982;50;2595204.437;3477153285;;;
1982;51;818430.3901;779234035.2;;;
1982;52;3515330.623;4197508066;;;
1982;53;1571324.308;2173370145;;;
1982;54;2299.141609;12450642.39;;;
1982;55;362.3623895;1734106.865;;;
1982;56;2265.000011;2565265.832;;;
1982;57;3519.000008;3702468.478;;;
1982;58;5677.386119;8901070.334;;;
1982;59;216121.3886;184756783.4;;;
1982;60;120213.1783;127885672.7;;;
1982;61;52058.51629;6407178.952;;;
1982;62;777840.9744;758781644.6;;;
1982;63;1090.244956;2852069.284;;;
1982;64;1231.520688;3011975.663;;;
1982;65;250.759383;938446.664;;;
1982;66;17524.00672;50495492.75;;;
1983;1;1335532.179;1621152883;;;
1983;2;908122.4556;972454547.2;;;
1983;3;511693.32;471616147.8;;;
1983;4;180806.1599;103393543;;;
1983;5;1339213.638;2285856666;;;
1983;6;121653.0123;578300130.4;;;
1983;7;1220459.028;5509508232;;;
1983;8;506149.8846;686698100.8;;;
1983;9;462600.4018;576890685.3;;;
1983;10;70219.76707;216970073.6;;;
1983;11;487235.5069;297998830.3;;;
1983;12;326791.7476;723095410;;;
1983;13;4306277.427;798066549.1;;;
1983;14;766002.7875;854091183.9;;;
1983;15;134220.4422;299434479.5;;;
1983;16;233103.4534;368100627.2;;;
1983;17;256812.5334;447476379.1;;;
1983;18;81835.84674;188896202.8;;;
1983;19;801519.3188;494539661.5;;;
1983;20;2069218.954;999657180.3;;;
1983;21;1043163.078;798185734.4;;;
1983;22;2960730.613;2608863081;;;
1983;23;894199.1635;773946793.3;;;
1983;24;1259008.574;2027801385;;;
1983;25;363927.5255;665315086.3;;;
1983;26;958429.5965;2504007725;;;
1983;27;1732591.48;1991867531;;;
1983;28;711019.9029;1627316443;;;
1983;29;2008985.773;996196171.9;;;
1983;30;126333.6229;196531883.5;;;
1983;31;31379.83735;67027166.8;;;
1983;32;1529097.904;1839737204;;;
1983;33;58044.5869;139431471.7;;;
1983;34;1606437.441;1994716644;;;
1983;35;249709.6901;305923012.6;;;
1983;36;3104654.39;3854359172;;;
1983;37;722596.6641;604195854.9;;;
1983;38;1187740.578;1428904595;;;
1983;39;41253.5311;182047143.5;;;
1983;40;40659.28678;148206452.3;;;
1983;41;26354.15581;105864629.4;;;
1983;42;24863.04541;264988660.4;;;
1983;43;27662.14662;216374629.5;;;
1983;44;17860.95854;93066774.53;;;
1983;45;27755.45581;134442732.3;;;
1983;46;179574.3871;407798287.8;;;
1983;47;2767861.574;3076884251;;;
1983;48;1629457.691;1942756036;;;
1983;49;1540744.926;1776568891;;;
1983;50;2442937.448;2754111570;;;
1983;51;877307.8051;772045103.4;;;
1983;52;3694079.84;4177771292;;;
1983;53;1602461.21;1976839102;;;
1983;54;1330.243025;5128463.751;;;
1983;55;248.4433665;801151.4412;;;
1983;56;2161.000009;1855947.897;;;
1983;57;3965.000009;3104174.08;;;
1983;58;5682.335033;7694067.103;;;
1983;59;253310.4371;143639729.2;;;
1983;60;133273.4246;131253455.8;;;
1983;61;20055.18643;4186402.495;;;
1983;62;780067.705;770596457.3;;;
1983;63;1140.836454;1737625.844;;;
1983;64;569.3129411;1859727.019;;;
1983;65;263.4178863;618619.4775;;;
1983;66;18858.8515;53313618.79;;;
1984;1;1575341.526;1608981807;;;
1984;2;994339.4367;903622021;;;
1984;3;504860.4262;450892811;;;
1984;4;164289.1177;95246025.83;;;
1984;5;1567033.855;2381621498;;;
1984;6;153067.7854;565395763.2;;;
1984;7;1124616.529;5017421963;;;
1984;8;542647.8503;780255152.5;;;
1984;9;488290.5252;743676589.9;;;
1984;10;72747.63619;215145686.5;;;
1984;11;834154.4228;307036540.8;;;
1984;12;350916.8699;591766219.5;;;
1984;13;5681298.582;802703854.1;;;
1984;14;580536.5809;776249111.9;;;
1984;15;170534.2523;316996456;;;
1984;16;250917.23;382661279.7;;;
1984;17;255732.3019;396033794.7;;;
1984;18;68222.71085;116272478.6;;;
1984;19;1400140.159;515595136.8;;;
1984;20;1647979.279;774039028.1;;;
1984;21;813456.5302;708421616.1;;;
1984;22;3004676.544;2342050176;;;
1984;23;938732.6715;813733335.2;;;
1984;24;1281153.317;1795409116;;;
1984;25;400136.0438;869295932.6;;;
1984;26;970708.206;2783552039;;;
1984;27;1614215.346;1906808516;;;
1984;28;591223.2298;1033867778;;;
1984;29;1869959.434;771211549.7;;;
1984;30;126667.0788;170329346;;;
1984;31;38885.50807;82191433.67;;;
1984;32;1617818.78;1814694056;;;
1984;33;60829.79472;132743232.1;;;
1984;34;1654820.809;1808208794;;;
1984;35;248619.6417;263251329.4;;;
1984;36;3368866.354;3503053828;;;
1984;37;732133.9097;565011264.2;;;
1984;38;1214651.589;1245631791;;;
1984;39;42492.94631;136951900.8;;;
1984;40;42192.19913;121712105.2;;;
1984;41;25202.97177;81535024.99;;;
1984;42;25335.50122;259000209.7;;;
1984;43;29815.2222;214520450.1;;;
1984;44;17120.35537;68792812.21;;;
1984;45;30066.78378;93045829.19;;;
1984;46;211403.1481;528525404;;;
1984;47;3051422.685;2797240482;;;
1984;48;1868291.428;1827017038;;;
1984;49;1703523.171;1639925125;;;
1984;50;2762513.36;2642989975;;;
1984;51;983226.0385;727476415.3;;;
1984;52;4233590.064;4020496201;;;
1984;53;1807061.153;1848127599;;;
1984;54;1724.062455;7040123.751;;;
1984;55;298.3424802;1062052.506;;;
1984;56;2677.000012;2196097.205;;;
1984;57;3657.000007;2489587.45;;;
1984;58;5785.712648;5634606.828;;;
1984;59;227206.0803;114326950.6;;;
1984;60;160412.5563;142639374;;;
1984;61;15423.40453;3256227.501;;;
1984;62;817906.1236;875934346;;;
1984;63;716.1437463;2647592.744;;;
1984;64;1531.250266;2598305.287;;;
1984;65;251.7283504;931426.3786;;;
1984;66;13356.42548;27532736.73;;;
1985;1;1863154.25;2022481557;;;
1985;2;1073330.859;1125290521;;;
1985;3;556991.8627;504820520.4;;;
1985;4;200608.198;103626639.6;;;
1985;5;1294495.933;1963480544;;;
1985;6;114513.2564;461840992.3;;;
1985;7;1156362.304;4244442981;;;
1985;8;588291.8268;821556835.4;;;
1985;9;541066.1249;828992398.7;;;
1985;10;129931.9044;272687318.7;;;
1985;11;1085499.324;471761565.3;;;
1985;12;361373.7601;587964118.1;;;
1985;13;6643174.236;904038207.4;;;
1985;14;712080.689;639942521;;;
1985;15;185713.6858;362052548;;;
1985;16;242830.381;371545201.3;;;
1985;17;269021.2018;391273876.4;;;
1985;18;61356.94641;101810726.8;;;
1985;19;1560507.372;576303699;;;
1985;20;1254712.408;676291776.9;;;
1985;21;628384.184;413972097.4;;;
1985;22;3013633.099;2341306045;;;
1985;23;867022.8914;662170332.1;;;
1985;24;1193202.138;2025733759;;;
1985;25;375653.0102;930330833.2;;;
1985;26;995045.3817;3365139862;;;
1985;27;1645612.397;2039948235;;;
1985;28;679906.9425;1007542461;;;
1985;29;1820478.48;738691108.4;;;
1985;30;147183.9775;205066895.5;;;
1985;31;42050.61329;90519478.37;;;
1985;32;1585860.656;1899037186;;;
1985;33;69041.30326;175887430;;;
1985;34;1641196.183;1720542914;;;
1985;35;261334.3457;258726057.4;;;
1985;36;3289592.375;3428727313;;;
1985;37;715855.553;582112833.3;;;
1985;38;1220529.717;1294500775;;;
1985;39;37813.92299;132953531.4;;;
1985;40;34940.14667;122341274.6;;;
1985;41;26056.48432;76298158.78;;;
1985;42;22593.54455;205382216.3;;;
1985;43;23787.64743;111361732.8;;;
1985;44;17951.44166;50137538.92;;;
1985;45;26429.95871;73406229.24;;;
1985;46;191815.8357;477376720.8;;;
1985;47;2877030.791;2597671932;;;
1985;48;1789598.848;1695993890;;;
1985;49;1570504.522;1457511954;;;
1985;50;2656794.511;2464457609;;;
1985;51;963006.1406;685574081.2;;;
1985;52;4267066.206;3941426061;;;
1985;53;2136560.138;2174602115;;;
1985;54;2444.536891;9185986.647;;;
1985;55;385.1670987;1289759.375;;;
1985;56;3223.000017;2708151.541;;;
1985;57;4384.000009;3381740.775;;;
1985;58;4995.300152;4893695.69;;;
1985;59;340109.5395;134046624;;;
1985;60;180057.3944;147274562.2;;;
1985;61;26931.98472;2989827.063;;;
1985;62;755291.434;1137457950;;;
1985;63;774.9821867;2016034.84;;;
1985;64;1488.484183;2880147.837;;;
1985;65;244.8272964;681670.5758;;;
1985;66;16902.06763;31101122.52;;;
1986;1;2269654.134;2355840967;;;
1986;2;1227743.306;1127532728;;;
1986;3;648947.8067;512080251.1;;;
1986;4;215701.3162;88736478.79;;;
1986;5;1157190.667;1795161498;;;
1986;6;86780.80734;476628575.1;;;
1986;7;1058017.609;4753465817;;;
1986;8;623680.6536;871608145.5;;;
1986;9;664130.3278;972980981.3;;;
1986;10;140652.6952;294628012.5;;;
1986;11;893947.7904;347569082.8;;;
1986;12;369365.07;568503776.8;;;
1986;13;8681505.401;2122038973;;;
1986;14;824651.7507;911808919.9;;;
1986;15;169195.1053;482072799.6;;;
1986;16;238922.0055;546118154.9;;;
1986;17;253637.4223;501136875.8;;;
1986;18;62384.39959;161523960.9;;;
1986;19;1515654.939;791322526;;;
1986;20;717889.9783;1011272850;;;
1986;21;648679.0069;791613371.5;;;
1986;22;3071800.352;3010821934;;;
1986;23;780213.1576;692161376.5;;;
1986;24;1193744.349;2551991584;;;
1986;25;346150.9345;927682363.2;;;
1986;26;996323.0547;3636469342;;;
1986;27;1825474.919;2325978431;;;
1986;28;748509.5804;799297310.3;;;
1986;29;1841877.745;834649234.2;;;
1986;30;163171.8929;266340350.9;;;
1986;31;43344.59215;67393226.55;;;
1986;32;1854927.652;2727913363;;;
1986;33;70337.08311;155281099.6;;;
1986;34;1749262.294;1660665402;;;
1986;35;266569.4314;270045987.5;;;
1986;36;3712201.119;3591282924;;;
1986;37;746426.5296;618588896.9;;;
1986;38;1318137.567;1200124625;;;
1986;39;46125.5776;164045588.7;;;
1986;40;52345.49475;170879672.7;;;
1986;41;34821.10436;104347901.1;;;
1986;42;24262.85035;205335166.4;;;
1986;43;28329.68467;132566402.8;;;
1986;44;17499.89365;60037394.97;;;
1986;45;30443.1907;83405338.46;;;
1986;46;172795.855;463203487.5;;;
1986;47;2982685.993;2768728348;;;
1986;48;1880867.484;1646146397;;;
1986;49;1498015.758;1570685666;;;
1986;50;2665186.878;2543034148;;;
1986;51;982696.127;774819119.2;;;
1986;52;4622703.374;4717969039;;;
1986;53;2394487.948;2458765053;;;
1986;54;1612.402839;4844637.347;;;
1986;55;282.1840909;758605.7249;;;
1986;56;4489.938616;3896340.368;;;
1986;57;4131.537714;2288859.947;;;
1986;58;3847.050459;3622493.998;;;
1986;59;305222.8474;182122595.2;;;
1986;60;172571.9233;191218001.6;;;
1986;61;16444.51253;3865483.94;;;
1986;62;780460.9179;1147942303;;;
1986;63;688.2289677;2098016.898;;;
1986;64;1505.604483;3083191.927;;;
1986;65;262.612688;794753.7687;;;
1986;66;17223.6587;51698691.83;;;
1987;1;2210398.37;2405750723;;;
1987;2;1289564.051;1116829430;;;
1987;3;761673.3551;570027420.6;;;
1987;4;240911.1001;85482663.21;;;
1987;5;1251578.068;1807511303;;;
1987;6;93246.05292;517265469.8;;;
1987;7;1091548.341;4787647284;;;
1987;8;591421.3443;913927607.3;;;
1987;9;637858.0107;924649080.9;;;
1987;10;153285.1348;299259575;;;
1987;11;822778.7835;317751484.7;;;
1987;12;367784.1315;455331956.7;;;
1987;13;6816820.471;1920639015;;;
1987;14;1067614.499;1474635630;;;
1987;15;155305.514;406937260.2;;;
1987;16;210509.8079;465314063.6;;;
1987;17;262802.1371;419998607.2;;;
1987;18;68480.56671;247912193.7;;;
1987;19;1583603.973;1065042578;;;
1987;20;672724.9443;1491292685;;;
1987;21;583135.5016;868344413.9;;;
1987;22;3129330.422;3689544370;;;
1987;23;732504.9001;650014301.6;;;
1987;24;1246312.776;2966530696;;;
1987;25;346918.2485;966372909.3;;;
1987;26;1031988.656;4121858132;;;
1987;27;1993646.064;2639573617;;;
1987;28;786649.1421;700662878.2;;;
1987;29;2416914.214;1329039308;;;
1987;30;172661.9771;215840262.9;;;
1987;31;42854.28915;57820332.03;;;
1987;32;1942627.909;2518706021;;;
1987;33;78688.87722;177441851.7;;;
1987;34;1838976.545;1279986974;;;
1987;35;296968.6099;235973080.7;;;
1987;36;3913375.956;3090366375;;;
1987;37;776411.2056;483028898.9;;;
1987;38;1414164.586;898725278.2;;;
1987;39;51384.97431;158941947.7;;;
1987;40;60670.66164;194514751.3;;;
1987;41;41757.93908;135164537.4;;;
1987;42;26308.74666;225103947.4;;;
1987;43;30100.50842;133430455.1;;;
1987;44;18842.59064;58647500.1;;;
1987;45;34197.53855;74681208.19;;;
1987;46;187475.701;486270394.2;;;
1987;47;3016088.268;2718314656;;;
1987;48;2015017.534;1610546388;;;
1987;49;1457510.459;1530387160;;;
1987;50;2762346.726;2227409867;;;
1987;51;952851.2162;712991793.2;;;
1987;52;4474420.618;4192514832;;;
1987;53;2317499.826;2075458088;;;
1987;54;1171.590876;3949802.8;;;
1987;55;242.9500303;716974.8294;;;
1987;56;3321.554619;2014566.036;;;
1987;57;4039.448816;1945105.06;;;
1987;58;3954.841236;3847789.752;;;
1987;59;230711.0474;221528489.6;;;
1987;60;175360.038;220025757.3;;;
1987;61;17164.25085;1837718.179;;;
1987;62;688656.6059;945269873.8;;;
1987;63;708.419558;2693580.987;;;
1987;64;478.7649157;705350.3146;;;
1987;65;320.2969691;1173707.952;;;
1987;66;21375.57998;83945351.55;;;
1988;1;2098226.967;2429835912;;;
1988;2;1276280.69;1301199420;;;
1988;3;645226.055;549048976.1;;;
1988;4;215889.5109;103996668.7;;;
1988;5;1018668.254;1592441755;;;
1988;6;97371.67041;410534643.6;;;
1988;7;1170582.307;4933441774;;;
1988;8;596388.6198;954820601.4;;;
1988;9;622057.3297;1115853161;;;
1988;10;134918.7668;165654745.6;;;
1988;11;961922.2767;274173642.5;;;
1988;12;364387.0649;478409698.6;;;
1988;13;8493625.818;2540844533;;;
1988;14;1220886.309;1820796886;;;
1988;15;136438.1465;276740716.9;;;
1988;16;174057.1613;314411432.8;;;
1988;17;219589.9485;318691644.4;;;
1988;18;84162.86911;272874069.5;;;
1988;19;1523125.451;1090366844;;;
1988;20;595584.4138;1172363824;;;
1988;21;676584.3577;912333020.1;;;
1988;22;3305300.344;3505301283;;;
1988;23;707104.1464;670997354.9;;;
1988;24;1300530.77;2952418526;;;
1988;25;339617.7146;761961812.8;;;
1988;26;1026568.198;3917157772;;;
1988;27;2408602.411;1869409299;;;
1988;28;728067.0685;615308154.6;;;
1988;29;1996751.969;1133951214;;;
1988;30;193967.297;267367214.2;;;
1988;31;48352.00539;61781791.6;;;
1988;32;2111353.219;2361151212;;;
1988;33;78952.72953;138302645.5;;;
1988;34;1850230.746;937921499.4;;;
1988;35;302439.6806;223605281.3;;;
1988;36;3941385.318;3208628577;;;
1988;37;794184.4082;416650432.1;;;
1988;38;1429790.032;846074973.2;;;
1988;39;61399.05368;246515659.3;;;
1988;40;86773.60467;292910972.7;;;
1988;41;49567.48685;166152958.9;;;
1988;42;26189.74125;152507014.2;;;
1988;43;29141.03426;122685865.3;;;
1988;44;18495.05469;161593700.7;;;
1988;45;33297.53199;102609513.6;;;
1988;46;203775.2615;467575532.5;;;
1988;47;3178552.06;3082354762;;;
1988;48;2036902.57;1812553210;;;
1988;49;1523225.627;1673775423;;;
1988;50;2651131.18;2356696977;;;
1988;51;999234.0421;773619097.5;;;
1988;52;4462641.121;4439702665;;;
1988;53;2425091.766;2248064084;;;
1988;54;2044.405766;8292033.143;;;
1988;55;355.5018603;1247472.982;;;
1988;56;3255.352162;2302997.727;;;
1988;57;3858.615907;1932672.008;;;
1988;58;3498.51017;4489866.864;;;
1988;59;198651.9581;188888089;;;
1988;60;158190.5049;177971020.3;;;
1988;61;20275.76437;2857140.352;;;
1988;62;807967.6585;915917274;;;
1988;63;833.7864848;3395306.129;;;
1988;64;678.6762995;1188755.952;;;
1988;65;355.0539589;1375791.501;;;
1988;66;24283.55752;90740593.64;;;
1989;1;1621839.8;1882931956;;;
1989;2;1402141.353;1172838677;;;
1989;3;651222.6835;511425903.8;;;
1989;4;237991.3504;137509618.4;;;
1989;5;930367.6626;1534089265;;;
1989;6;79734.02738;328155005.8;;;
1989;7;1196482.867;4866572092;;;
1989;8;610876.5091;814841400.5;;;
1989;9;569221.2025;791377611.7;;;
1989;10;28749.10145;72007086.26;;;
1989;11;932310.6925;358561417.3;;;
1989;12;394935.5405;501237336.7;;;
1989;13;9673072.642;3424536064;;;
1989;14;1177225.341;1610840695;;;
1989;15;129161.1129;337317541.3;;;
1989;16;170171.844;437808621.6;;;
1989;17;222291.5067;441026749.7;;;
1989;18;131318.2012;337927719.6;;;
1989;19;1411763.326;946433750.2;;;
1989;20;473827.4319;758043914.1;;;
1989;21;496831.8263;634666830.7;;;
1989;22;3348262.398;3355152419;;;
1989;23;684767.7214;618602548.7;;;
1989;24;1237912.169;2796792930;;;
1989;25;320685.3244;615466256.6;;;
1989;26;1006652.655;4089453076;;;
1989;27;2578710.653;1999220475;;;
1989;28;759392.704;735115995.4;;;
1989;29;1595274.831;769109672.2;;;
1989;30;204410.5418;246528479.6;;;
1989;31;34620.59739;30764999.9;;;
1989;32;2433975.745;3156100121;;;
1989;33;79550.60532;190120479.2;;;
1989;34;2088157.237;1185382975;;;
1989;35;298724.0409;262127895.6;;;
1989;36;3861554.292;3832819373;;;
1989;37;828202.8637;514776001.9;;;
1989;38;1435928.941;1169450522;;;
1989;39;71202.18971;310274413.2;;;
1989;40;78354.20883;312781784.4;;;
1989;41;41188.24108;169436593.6;;;
1989;42;21119.79154;120235570.9;;;
1989;43;23048.87906;112953246.3;;;
1989;44;17022.05086;180674849.5;;;
1989;45;29731.71634;97489015;;;
1989;46;238841.3488;516696200.6;;;
1989;47;2983818.161;3012821947;;;
1989;48;2019503.758;1919326644;;;
1989;49;1430660.686;1582619715;;;
1989;50;2782654.073;2592200225;;;
1989;51;1080294.201;849202899.6;;;
1989;52;5033189.708;4657703775;;;
1989;53;2137422.928;1956306249;;;
1989;54;1731.839782;5312667.581;;;
1989;55;316.0540537;838589.6508;;;
1989;56;3894.765274;2893765.378;;;
1989;57;3599.627384;1991898.008;;;
1989;58;3862.398462;4524789.02;;;
1989;59;101974.0197;122627912.8;;;
1989;60;143939.9987;160114789.5;;;
1989;61;24236.13734;3379514.967;;;
1989;62;476129.2195;551909409.1;;;
1989;63;780.7440843;2662598.131;;;
1989;64;713.9905693;3171451.021;;;
1989;65;378.5457896;1230719.861;;;
1989;66;29427.82405;89632333.68;;;
1990;1;1685948.751;2022341389;;;
1990;2;1366297.421;1225652431;;;
1990;3;533728.8784;588802738.6;;;
1990;4;147586.8057;154245339.4;;;
1990;5;879936.1114;1791783705;;;
1990;6;71757.62575;329043362.6;;;
1990;7;1221336.669;5287329161;;;
1990;8;600882.8089;748186597.2;;;
1990;9;585751.1852;712409182.7;;;
1990;10;27301.5993;73498410.23;;;
1990;11;670834.3965;391474189.9;;;
1990;12;412687.7616;816708242.2;;;
1990;13;8515004.025;2005453470;;;
1990;14;955785.2555;1346984623;;;
1990;15;111577.6736;202135523.3;;;
1990;16;105262.6456;176632025;;;
1990;17;213795.9845;366423865.5;;;
1990;18;104003.8684;298536067.4;;;
1990;19;1413456.605;1124911067;;;
1990;20;365552.9704;572062614.7;;;
1990;21;415715.3948;435057532;;;
1990;22;2759912.679;3194084506;;;
1990;23;625470.5992;519233450.4;;;
1990;24;1193167.181;2790702343;;;
1990;25;335121.2958;725244624.7;;;
1990;26;962057.3679;4562862253;;;
1990;27;2598991.414;2236941013;;;
1990;28;848931.1881;1025473463;;;
1990;29;977184.349;600430604.5;;;
1990;30;223637.5636;364709304.4;;;
1990;31;38243.23268;48648613.93;;;
1990;32;2445153.234;3891115585;;;
1990;33;76542.85283;245011729.5;;;
1990;34;2104963.51;1835189347;;;
1990;35;315771.4699;370477760.8;;;
1990;36;4002503.23;4424087335;;;
1990;37;863555.3526;538358045.5;;;
1990;38;1474399.606;1366373830;;;
1990;39;66835.1202;274404440;;;
1990;40;71177.40592;284198571.3;;;
1990;41;89117.00458;214602253.2;;;
1990;42;26732.12454;153746564.7;;;
1990;43;25659.30541;121254461.6;;;
1990;44;17232.28269;185895115.9;;;
1990;45;33779.34044;127240560.6;;;
1990;46;235709.1214;1620515751;;;
1990;47;3041475.803;3448268894;;;
1990;48;1970557.617;2253394319;;;
1990;49;1368915.488;1911029439;;;
1990;50;2422247.807;3789964381;;;
1990;51;1009512.21;1016991030;;;
1990;52;4588975.56;6797900781;;;
1990;53;2059278.255;2487697918;;;
1990;54;1450.17989;3921146.821;;;
1990;55;281.6076372;629747.9607;;;
1990;56;3951.836442;4127283.254;;;
1990;57;3301.25118;3136620.492;;;
1990;58;3833.511466;5039690.931;;;
1990;59;106841.3156;148806672.2;;;
1990;60;163199.9188;200995687.3;;;
1990;61;15300.10654;2888368.582;;;
1990;62;291748.5862;485335363;;;
1990;63;1137.161025;3022951.233;;;
1990;64;804.073065;1964979.586;;;
1990;65;352.5824706;1081392.48;;;
1990;66;35573.91354;111393343.5;;;
1991;1;1523089.639;1393804908;;;
1991;2;1172207.069;1037138497;;;
1991;3;413207.4705;570884162.3;;;
1991;4;148733.2054;183035593.8;;;
1991;5;953883.6842;1641752991;;;
1991;6;74386.20627;288720181.8;;;
1991;7;1263705.174;5168763203;;;
1991;8;554619.3505;622998011.1;;;
1991;9;424127.6201;458634877.6;;;
1991;10;24324.13764;54628042.9;;;
1991;11;765490.8818;463480056.8;;;
1991;12;325882.9698;642400691.5;;;
1991;13;8582025.518;2382851011;;;
1991;14;1067857.441;1872572574;;;
1991;15;113517.4865;184266211.3;;;
1991;16;135769.0956;158733195.2;;;
1991;17;228683.0839;322606440.2;;;
1991;18;70439.25404;207308529.4;;;
1991;19;943758.4498;1855452867;;;
1991;20;1165133.725;647456387.6;;;
1991;21;601856.5145;532344005.7;;;
1991;22;3104268.204;3142991925;;;
1991;23;613099.9104;493340418.2;;;
1991;24;1130151.972;2481089308;;;
1991;25;319710.2853;622222796.1;;;
1991;26;973815.9761;4064634763;;;
1991;27;2480229.205;1991413127;;;
1991;28;784266.2012;790010965.1;;;
1991;29;869055.2525;536283956.3;;;
1991;30;206462.3585;303357448.5;;;
1991;31;44959.48016;65890714.44;;;
1991;32;2529680.227;3768625179;;;
1991;33;81665.8121;270017471.3;;;
1991;34;2217418.566;1846674659;;;
1991;35;324087.57;363536838.1;;;
1991;36;4116517.673;3953361949;;;
1991;37;887125.417;563143129.7;;;
1991;38;1520965.422;1304999326;;;
1991;39;87740.38315;346068638.5;;;
1991;40;111734.2089;353487429.7;;;
1991;41;128625.7947;258401936.8;;;
1991;42;32481.14919;139910398.5;;;
1991;43;26402.0664;114171766.8;;;
1991;44;16429.17489;162147748.5;;;
1991;45;37777.44722;116609539.4;;;
1991;46;261253.7009;514725963.8;;;
1991;47;3306341.671;3811785454;;;
1991;48;1909261.721;2059857517;;;
1991;49;1719492.507;2707182611;;;
1991;50;2239524.026;3098618860;;;
1991;51;685566.1301;585807580.2;;;
1991;52;3101219.562;2142935909;;;
1991;53;1547935.429;1181704973;;;
1991;54;1722.659611;3392416;;;
1991;55;332.4293003;550652.8878;;;
1991;56;3674.735416;3021472.662;;;
1991;57;3576.701457;2670960.871;;;
1991;58;3509.157839;3424618.315;;;
1991;59;148410.139;175788045.1;;;
1991;60;153607.493;212728508.5;;;
1991;61;15363.86838;2582246.341;;;
1991;62;222871.2812;350238463.1;;;
1991;63;1097.550197;2708815.982;;;
1991;64;788.8050467;1253803.646;;;
1991;65;354.1009841;891482.3065;;;
1991;66;34175.13356;115674714.2;;;
1992;1;1666139.122;1742541021;;;
1992;2;1162137.63;1056212073;;;
1992;3;393784.5985;478911083.1;;;
1992;4;127174.249;151417935.8;;;
1992;5;845585.6431;1518151870;;;
1992;6;65707.93799;297109112.6;;;
1992;7;1254357.849;5310970240;;;
1992;8;489716.9804;557567608.8;;;
1992;9;268945.8047;525427609.6;;;
1992;10;21383.78702;56555186.06;;;
1992;11;783937.3673;492802378.1;;;
1992;12;297838.2403;569512697.4;;;
1992;13;9090255.272;6064669813;;;
1992;14;1112841.777;5240593248;;;
1992;15;120321.2092;293108984.3;;;
1992;16;139740.8761;191213021.2;;;
1992;17;228317.8898;340606684.6;;;
1992;18;67529.24352;228403396.3;;;
1992;19;1447106.345;2082534678;;;
1992;20;1545780.603;609147417.3;;;
1992;21;633490.9053;513421459.5;;;
1992;22;3356785.281;3079321849;;;
1992;23;589865.0905;900072603.6;;;
1992;24;1188996.863;2947933562;;;
1992;25;346523.8767;874905974.2;;;
1992;26;1018547.892;3884747557;;;
1992;27;1896253.808;2470620149;;;
1992;28;844590.9049;1465797456;;;
1992;29;1410202.751;986034124;;;
1992;30;204067.5966;417312902.1;;;
1992;31;46276.0163;65778005.14;;;
1992;32;2640273.33;5441288813;;;
1992;33;67815.72222;259062989.7;;;
1992;34;2307185.947;2439170372;;;
1992;35;353290.2245;515747445.1;;;
1992;36;4245860.9;5394609029;;;
1992;37;928456.1956;1208810858;;;
1992;38;1645368.427;1876358717;;;
1992;39;81116.33162;303113232.7;;;
1992;40;96374.82375;355939124.2;;;
1992;41;52223.9775;179725315.9;;;
1992;42;29911.55358;141486171;;;
1992;43;29698.43537;123575933.7;;;
1992;44;18516.52575;119220939.5;;;
1992;45;42971.30939;127091557.9;;;
1992;46;319930.2496;638301885.8;;;
1992;47;2924112.721;3717697198;;;
1992;48;1788710.7;1958557258;;;
1992;49;1474145.492;2280598262;;;
1992;50;2122616.457;2715582781;;;
1992;51;728098.3482;636562407.2;;;
1992;52;3453666.433;2235961644;;;
1992;53;1839642.375;1339926104;;;
1992;54;1833.38451;4861269.795;;;
1992;55;329.9246232;767551.9027;;;
1992;56;3631.01974;2863047.92;;;
1992;57;3530.104729;1693650.174;;;
1992;58;3151.928293;3786740.403;;;
1992;59;199682.9908;200262423.3;;;
1992;60;157243.7848;211579195.6;;;
1992;61;15990.05288;2284811.222;;;
1992;62;293937.675;594355871.6;;;
1992;63;1805.009906;2929509.583;;;
1992;64;907.9769202;1455710.862;;;
1992;65;341.2951211;961995.701;;;
1992;66;38987.42671;105051951.4;;;
1993;1;1723899.792;1412438782;;;
1993;2;1152496.296;800381698.6;;;
1993;3;429127.6186;429320116.4;;;
1993;4;119933.8017;142967765.8;;;
1993;5;975753.1252;1531437615;;;
1993;6;73157.44984;300020906.2;;;
1993;7;1184253.133;4093245698;;;
