IYear;LME;EcolFP
2007;38;0.220212633
2007;39;0.01908131
2007;40;0.022088663
2007;41;0.011123284
2007;42;0.008974648
2007;43;0.01042725
2007;44;0.013024746
2007;45;0.031892758
2007;46;0.20695772
2007;47;1.411152594
2007;48;1.032475937
2007;49;0.190247257
2007;50;0.324898848
2007;51;0.256462105
2007;52;0.303583824
2007;53;0.096296082
2007;55;1.25715E-08
2007;58;7.263E-05
2007;59;0.052968634
2007;60;1.317389766
2007;61;6.42528E-05
2007;62;0.053232067
2007;63;0.000533188
2007;64;0.000135491
2007;65;3.99985E-06
2007;66;0.016471337
2008;1;0.133822682
2008;2;0.131537166
2008;3;0.138579776
2008;4;0.047781552
2008;5;0.059493613
2008;6;0.030566657
2008;7;0.165055113
2008;8;0.076158858
2008;9;0.080471313
2008;10;0.010861302
2008;11;0.05360967
2008;12;0.025495338
2008;13;0.197541574
2008;14;0.225523021
2008;15;0.038461761
2008;16;0.060795328
2008;17;0.031139894
2008;18;0.175873221
2008;19;0.752879804
2008;20;0.215503377
2008;21;0.502769506
2008;22;0.363125539
2008;23;0.152118345
2008;24;0.291572675
2008;25;0.302979461
2008;26;0.138088442
2008;27;0.184083177
2008;28;0.066297582
2008;29;0.11202072
2008;30;0.051958677
2008;31;0.010233556
2008;32;0.164918391
2008;33;0.101896028
2008;34;0.270876721
2008;35;0.356895103
2008;36;0.701293899
2008;37;0.471110978
2008;38;0.217239054
2008;39;0.019080628
2008;40;0.022455761
2008;41;0.012502997
2008;42;0.010299776
2008;43;0.010395099
2008;44;0.013619232
2008;45;0.033057602
2008;46;0.190311421
2008;47;1.419081215
2008;48;1.048898371
2008;49;0.189610983
2008;50;0.321622705
2008;51;0.265820459
2008;52;0.305554474
2008;53;0.101058284
2008;55;3.58353E-06
2008;58;7.00722E-05
2008;59;0.049308374
2008;60;1.13601852
2008;61;7.31255E-05
2008;62;0.04548993
2008;63;0.000611643
2008;64;0.000144173
2008;65;3.55417E-05
2008;66;0.015714852
2009;1;0.123424164
2009;2;0.099576762
2009;3;0.104450509
2009;4;0.043806194
2009;5;0.060865553
2009;6;0.031815656
2009;7;0.159244557
2009;8;0.071205095
2009;9;0.069611112
2009;10;0.011812844
2009;11;0.049707692
2009;12;0.026260014
2009;13;0.172329775
2009;14;0.17391238
2009;15;0.042794718
2009;16;0.067392737
2009;17;0.034110235
2009;18;0.160559042
2009;19;0.813628581
2009;20;0.241068878
2009;21;0.489019006
2009;22;0.357173223
2009;23;0.171765146
2009;24;0.265896617
2009;25;0.288766559
2009;26;0.143832953
2009;27;0.202289075
2009;28;0.068363169
2009;29;0.103059518
2009;30;0.050683183
2009;31;0.009976469
2009;32;0.162631324
2009;33;0.109194772
2009;34;0.290217523
2009;35;0.341097742
2009;36;0.709039355
2009;37;0.463023336
2009;38;0.220990346
2009;39;0.020086224
2009;40;0.02375366
2009;41;0.01162972
2009;42;0.008896327
2009;43;0.010083637
2009;44;0.014360091
2009;45;0.035376883
2009;46;0.182928002
2009;47;1.399334978
2009;48;1.043115145
2009;49;0.184443844
2009;50;0.319572789
2009;51;0.253970842
2009;52;0.308147771
2009;53;0.096268862
2009;58;9.09449E-05
2009;59;0.055849346
2009;60;0.835650545
2009;61;6.8835E-05
2009;62;0.045563463
2009;63;0.000522354
2009;64;0.000573388
2009;65;3.38229E-06
2009;66;0.015231808
2010;1;0.131764467
2010;2;0.111252197
2010;3;0.12465522
2010;4;0.044416066
2010;5;0.054603849
2010;6;0.026859089
2010;7;0.173275597
2010;8;0.068505173
2010;9;0.068469693
2010;10;0.012837697
2010;11;0.046191831
2010;12;0.023551672
2010;13;0.151859621
2010;14;0.162514654
2010;15;0.040671485
2010;16;0.061613206
2010;17;0.030839485
2010;18;0.168733083
2010;19;0.877293043
2010;20;0.260686602
2010;21;0.500021206
2010;22;0.368891568
2010;23;0.178502216
2010;24;0.268293327
2010;25;0.282732164
2010;26;0.134741687
2010;27;0.21281767
2010;28;0.075544421
2010;29;0.109485817
2010;30;0.052914009
2010;31;0.010435644
2010;32;0.170068204
2010;33;0.114513218
2010;34;0.297716414
2010;35;0.377510531
2010;36;0.732527245
2010;37;0.489664895
2010;38;0.224587109
2010;39;0.020295644
2010;40;0.023673756
2010;41;0.010475755
2010;42;0.01019914
2010;43;0.010496149
2010;44;0.01491039
2010;45;0.035840348
2010;46;0.203816941
2010;47;1.425327534
2010;48;1.046521575
2010;49;0.186391106
2010;50;0.330320449
2010;51;0.252323055
2010;52;0.320665814
2010;53;0.098460477
2010;54;5.07804E-08
2010;55;4.4096E-06
2010;58;9.53255E-05
2010;59;0.06013674
2010;60;0.811912656
2010;61;8.97691E-05
2010;62;0.044368016
2010;63;0.000667106
2010;64;0.000495772
2010;65;3.96381E-05
2010;66;0.01636741
